id	x	y	group
_h6_230	22730.95	29828.59	128570
_h6_231	35915.34	26767.14	411
_h6_1475	43350.56	30684.83	7962
_h6_233	11880.23	24813.22	2873
_h6_240	27026.21	26177.46	61
_h6_241	31217.54	25944.65	411
_h6_244	36734.61	27243.33	411
_h6_238	35608.4	26713.64	411
_h6_236	24202.51	19300.0	1228
_h6_234	25146.13	20362.01	1228
_h6_246	10958.6	29180.13	71466
_h6_245	25161.33	20390.59	1228
_h6_252	33742.06	26694.48	411
_h6_250	22439.96	18801.24	301
_h6_251	19103.57	20886.94	2
_h6_254	18138.29	16809.12	27340
_h6_255	33756.35	26692.52	411
_h6_259	34138.6	26718.6	411
_h6_258	25092.03	20278.38	1228
_h6_261	26521.1	25964.73	61
_h6_260	10551.96	10700.89	17609
_h6_263	21858.25	18915.83	301
_h6_262	30175.74	22833.64	484
_h6_265	37188.73	27772.83	7962
_h6_266	20766.13	24442.15	175
_h6_1536	15405.3	14180.56	27340
_h6_268	19087.27	21659.46	166
_h6_269	34539.74	26726.5	411
_h6_270	24405.26	18314.65	33600
_h6_275	11819.32	24819.12	2873
_h6_279	19741.04	23250.58	187
_h6_277	35867.61	26754.91	411
_h6_285	33612.56	26676.29	411
_h6_290	17797.75	24650.8	122
_h6_292	17535.62	24591.7	122
_h6_296	21653.85	18929.1	301
_h6_302	35526.6	26706.8	411
_h6_305	24697.92	19514.28	1228
_h6_310	33561.52	26673.18	411
_h6_320	26118.65	23262.53	1228
_h6_323	22087.44	23137.06	50084
_h6_326	19248.1	20382.08	2
_h6_328	10536.39	10752.07	17609
_h6_329	35563.81	26706.55	411
_h6_327	32423.14	26183.79	411
_h6_334	22520.95	17527.98	301
_h6_342	34937.52	26716.3	411
_h6_343	41510.15	31047.86	7962
_h6_348	22261.32	18851.99	301
_h6_349	37493.29	28121.36	7962
_h6_347	20737.04	19034.32	301
_h6_351	21297.69	18944.94	301
_h6_985	22497.69	22479.45	50084
_h6_356	17644.85	24590.3	122
_h6_353	20697.22	19063.85	301
_h6_364	29875.65	26290.32	84
_h6_363	22266.02	18847.48	301
_h6_361	35471.97	26704.68	411
_h6_373	22352.82	22481.93	50084
_h6_372	20464.69	24310.21	175
_h6_367	37424.47	28039.71	7962
_h6_368	19104.77	23803.95	166
_h6_375	21605.16	18690.48	301
_h6_374	35654.1	26715.77	411
_h6_377	36548.15	27077.05	411
_h6_381	16452.62	15022.91	27340
_h6_383	32369.0	26408.86	411
_h6_384	19656.07	19817.28	2
_h6_388	34487.5	26723.54	411
_h6_393	19510.59	20010.08	2
_h6_391	30271.9	22819.43	484
_h6_397	16419.88	14994.88	27340
_h6_394	37673.92	28314.98	7962
_h6_403	24895.69	18544.83	33600
_h6_402	19141.45	23449.53	166
_h6_400	26865.84	26121.65	61
_h6_408	29638.4	26209.65	84
_h6_407	35291.76	26702.51	411
_h6_406	21093.36	18738.02	301
_h6_399	24473.86	19199.68	1228
_h6_398	16899.59	24548.27	122
_h6_410	22566.6	22230.39	50084
_h6_419	32435.87	26465.86	411
_h6_414	37310.83	27915.29	7962
_h6_415	20331.83	24314.72	175
_h6_416	19129.2	22288.72	166
_h6_412	36379.38	26969.53	411
_h6_413	15275.3	14004.35	27340
_h6_417	24087.66	18881.58	1228
_h6_428	35014.85	26710.71	411
_h6_431	17259.25	24574.74	122
_h6_432	21136.93	18957.34	301
_h6_436	16855.75	24547.82	122
_h6_437	17336.93	16173.41	27340
_h6_438	20910.37	19009.61	301
_h6_439	35459.69	26700.91	411
_h6_441	16224.46	14844.67	27340
_h6_440	32278.93	26378.27	411
_h6_443	22357.7	22471.08	50084
_h6_447	38254.95	28854.43	7962
_h6_446	20357.66	19197.79	2
_h6_450	21908.65	32815.15	47590
_h6_451	34583.23	26725.94	411
_h6_452	19442.56	20059.76	2
_h6_449	17055.61	15820.75	27340
_h6_457	19686.59	19470.13	2
_h6_1390	21642.17	35402.7	119175
_h6_461	14439.24	25328.19	122
_h6_463	38276.14	29089.01	7962
_h6_468	21069.53	18724.1	301
_h6_467	16453.65	24567.6	122
_h6_469	37825.25	28467.58	7962
_h6_473	21168.97	18972.09	301
_h6_471	21581.29	18932.41	301
_h6_470	36085.14	26826.14	411
_h6_1748	44103.37	32202.43	7962
_h6_485	9730.34	23501.31	107869
_h6_484	36624.64	27142.25	411
_h6_482	19274.09	20321.75	2
_h6_481	24418.18	18315.65	33600
_h6_487	19314.94	20234.81	2
_h6_488	39226.34	29345.1	7962
_h6_489	24538.03	19274.63	1228
_h6_490	36505.93	27045.56	411
_h6_494	16753.01	24551.14	122
_h6_499	19657.0	19691.73	2
_h6_500	20460.06	19132.56	2
_h6_503	22476.39	15516.82	301
_h6_504	36591.28	27114.98	411
_h6_513	23042.04	19909.03	301
_h6_520	19675.71	19501.48	2
_h6_523	16409.65	24573.1	122
_h6_525	36661.69	27174.53	411
_h6_530	39136.32	29320.27	7962
_h6_535	28902.0	26410.66	84
_h6_534	36693.17	27203.04	411
_h6_542	29207.48	26354.6	84
_h6_540	22930.86	20398.71	301
_h6_541	31199.08	14695.46	37986
_h6_537	19759.74	18758.66	2
_h6_538	27928.44	22938.47	109891
_h6_543	19785.42	18420.72	2
_h6_548	13868.84	12221.2	53255
_h6_550	38513.28	29050.28	7962
_h6_551	15946.46	24674.34	122
_h6_560	14637.6	12834.08	27340
_h6_561	22969.39	20180.0	301
_h6_562	21763.95	32910.98	47590
_h6_555	24144.87	18918.37	1228
_h6_571	22787.77	18686.65	301
_h6_570	36503.43	27047.83	411
_h6_575	24612.6	28918.21	30
_h6_577	20040.7	19364.1	2
_h6_579	42076.03	30753.44	7962
_h6_578	39182.63	29333.13	7962
_h6_580	7833.63	27419.23	71609
_h6_582	35282.62	26706.08	411
_h6_583	26356.82	25755.36	61
_h6_586	15705.33	24761.73	122
_h6_584	19776.82	18610.1	2
_h6_585	24405.44	18311.35	33600
_h6_590	36693.71	27208.14	411
_h6_601	26191.28	23370.15	1228
_h6_602	20336.56	19189.59	2
_h6_605	15082.52	13770.8	27340
_h6_604	19734.25	19029.75	2
_h6_609	36572.33	27104.06	411
_h6_608	23040.09	19987.48	301
_h6_612	15740.43	24745.01	122
_h6_616	38861.69	29231.68	7962
_h6_614	24654.7	18498.35	33600
_h6_622	31248.58	14612.74	37986
_h6_621	36491.47	27043.15	411
_h6_620	22483.37	19243.53	301
_h6_618	16633.1	15196.07	27340
_h6_619	13993.05	12462.8	53255
_h6_623	19726.55	19063.09	2
_h6_625	21786.93	18942.7	301
_h6_624	22557.8	18623.6	301
_h6_629	37566.07	28196.37	7962
_h6_630	23070.75	18641.2	301
_h6_631	19668.2	19940.2	2
_h6_632	39718.32	29495.36	7962
_h6_640	15656.1	24782.41	122
_h6_636	22692.92	19440.84	301
_h6_643	24649.36	18500.07	33600
_h6_648	15056.83	13747.07	27340
_h6_652	21745.94	22892.17	50084
_h6_653	23039.18	19963.59	301
_h6_654	39261.28	29351.06	7962
_h6_655	37271.68	27860.01	7962
_h6_662	23146.95	23504.5	50084
_h6_661	21651.46	33017.7	47590
_h6_656	19749.58	17976.81	2
_h6_660	6452.15	15830.85	122465
_h6_665	15531.57	24837.31	122
_h6_664	44405.75	31183.01	7962
_h6_669	13749.96	12094.03	53255
_h6_674	24650.72	18503.08	33600
_h6_670	22394.31	18600.33	301
_h6_678	13580.2	11922.8	53255
_h6_675	37400.11	28017.49	7962
_h6_683	37339.0	27947.8	7962
_h6_682	19767.27	18073.98	2
_h6_691	42646.02	30437.33	7962
_h6_685	28326.81	26424.06	84
_h6_687	19671.3	19545.27	2
_h6_688	22642.04	23023.19	50084
_h6_692	40374.89	29914.37	7962
_h6_696	22977.92	19706.55	301
_h6_697	22618.73	19284.45	301
_h6_698	19688.27	17773.25	2
_h6_699	24919.88	18625.6	33600
_h6_705	37231.59	27813.71	7962
_h6_707	24325.16	24653.46	152
_h6_700	19723.91	19107.53	2
_h6_701	42169.64	30714.92	7962
_h6_702	17898.25	16680.5	27340
_h6_713	39433.65	29401.52	7962
_h6_717	19709.56	19662.59	2
_h6_714	36605.91	27131.19	411
_h6_718	24837.38	19786.85	1228
_h6_1473	15878.82	14605.79	27340
_h6_722	14024.45	12483.91	53255
_h6_723	22450.96	18336.8	301
_h6_720	14676.01	25258.64	122
_h6_725	38590.04	29094.62	7962
_h6_724	19403.44	17337.74	27340
_h6_731	22106.21	14973.98	301
_h6_730	29819.83	26130.59	84
_h6_732	37671.98	21043.68	53406
_h6_734	18539.41	17176.16	27340
_h6_737	9757.09	22717.7	107869
_h6_728	25418.05	28235.04	53
_h6_729	14092.31	12610.69	53255
_h6_726	19745.36	18935.96	2
_h6_727	28156.64	26402.69	84
_h6_739	39303.46	29365.8	7962
_h6_742	38548.29	29069.13	7962
_h6_745	19754.59	18802.06	2
_h6_746	22461.62	22946.86	50084
_h6_752	19680.18	19457.21	2
_h6_750	9646.87	22452.33	107869
_h6_754	37334.28	27932.28	7962
_h6_748	38055.48	28682.21	7962
_h6_757	37131.99	21427.48	53406
_h6_756	14487.32	25313.47	122
_h6_758	19772.92	18141.91	2
_h6_771	38326.8	28913.12	7962
_h6_773	25008.05	18675.39	33600
_h6_772	19056.16	21409.55	166
_h6_781	19741.39	17653.06	2
_h6_775	14943.04	13612.62	27340
_h6_777	22871.06	29784.9	128570
_h6_779	32114.94	26320.73	411
_h6_790	36984.99	21414.38	53406
_h6_784	21024.57	24430.95	175
_h6_786	22609.47	17890.93	301
_h6_782	39762.41	29513.37	7962
_h6_796	19626.47	17615.24	2
_h6_794	14704.91	25251.79	122
_h6_799	19415.39	17358.8	27340
_h6_801	37257.01	27848.1	7962
_h6_803	7180.82	27612.23	59450
_h6_807	40327.1	29871.18	7962
_h6_808	38141.61	28758.56	7962
_h6_810	38411.03	24633.28	54209
_h6_813	25033.43	18694.8	33600
_h6_823	37367.91	21281.38	53406
_h6_818	18973.66	22333.79	166
_h6_828	14425.26	25328.09	122
_h6_825	31911.09	26968.05	411
_h6_824	37709.97	21016.22	53406
_h6_821	38015.56	28645.96	7962
_h6_822	19784.3	18483.54	2
_h6_831	39957.78	29608.23	7962
_h6_836	19773.01	18167.78	2
_h6_845	19785.74	18529.34	2
_h6_843	37218.68	27808.64	7962
_h6_849	22595.61	18652.42	301
_h6_848	23928.12	18314.79	301
_h6_851	24655.74	18501.53	33600
_h6_1758	15115.81	13803.0	27340
_h6_846	22705.21	17663.25	301
_h6_854	40657.4	30186.88	7962
_h6_856	13765.97	25359.66	122
_h6_857	38290.24	28883.22	7962
_h6_868	22487.58	18173.15	301
_h6_864	37303.6	27896.86	7962
_h6_869	23027.4	31215.78	114333
_h6_874	29002.08	15952.85	322
_h6_875	32282.78	26535.93	411
_h6_879	37549.92	28183.96	7962
_h6_882	38562.55	29082.03	7962
_h6_881	22503.46	18563.08	301
_h6_880	19744.36	17984.21	2
_h6_890	38523.96	24620.73	54209
_h6_892	38965.81	29265.65	7962
_h6_893	19780.63	18228.32	2
_h6_889	25638.0	28313.02	53
_h6_896	40847.46	30363.24	7962
_h6_894	19542.4	17505.26	2
_h6_898	37367.95	27981.23	7962
_h6_899	17346.71	24585.25	122
_h6_903	18960.28	17060.36	27340
_h6_915	18367.57	16896.43	27340
_h6_914	9758.89	18218.31	66505
_h6_910	9872.45	18275.11	66505
_h6_917	40691.56	30215.58	7962
_h6_916	38729.28	29173.29	7962
_h6_921	24186.79	19317.25	1228
_h6_926	37707.58	28350.13	7962
_h6_933	13551.47	11897.76	53255
_h6_931	22682.47	17719.24	301
_h6_940	41238.64	30703.11	7962
_h6_937	38513.23	29046.3	7962
_h6_934	19482.14	17426.49	27340
_h6_938	26197.89	23504.55	1228
_h6_942	13150.6	25183.9	2873
_h6_950	19633.44	17649.78	2
_h6_953	22861.91	16939.8	301
_h6_954	19450.77	17390.74	27340
_h6_955	38257.03	28851.86	7962
_h6_956	41079.22	30568.32	7962
_h6_960	13012.34	25117.89	2873
_h6_962	38174.67	28783.04	7962
_h6_969	11010.16	29249.8	71466
_h6_964	13365.1	25269.24	2873
_h6_977	22721.63	17619.04	301
_h6_971	19342.43	17290.62	27340
_h6_980	19547.42	17506.68	2
_h6_982	22288.34	23310.24	50084
_h6_981	38791.84	29195.11	7962
_h6_986	22850.02	17049.07	301
_h6_987	19311.38	17256.18	27340
_h6_995	23016.24	28052.12	74020
_h6_997	38230.04	28825.58	7962
_h6_996	41280.92	30735.93	7962
_h6_991	12830.27	25028.77	2873
_h6_992	22476.92	22956.45	50084
_h6_999	23716.67	18447.06	301
_h6_989	39504.98	29422.5	7962
_h6_1001	20308.78	23035.85	187
_h6_1007	25072.81	17880.8	69293
_h6_1005	6641.54	15531.09	122465
_h6_1010	22825.14	17238.87	301
_h6_1014	22489.43	18177.53	301
_h6_1015	14719.06	13286.54	27340
_h6_1016	25305.98	24913.98	61
_h6_1017	38216.77	28823.27	7962
_h6_1012	19222.15	17195.95	27340
_h6_1020	14824.62	13493.99	27340
_h6_1019	41371.56	30806.11	7962
_h6_1025	12969.35	25096.55	2873
_h6_1024	22859.12	16984.8	301
_h6_1027	18029.52	16757.86	27340
_h6_1033	18052.53	16765.52	27340
_h6_1030	23045.07	28050.61	74020
_h6_1031	32385.36	26566.5	411
_h6_1038	41535.41	30931.69	7962
_h6_1037	14053.59	12538.54	53255
_h6_1035	40117.27	29705.96	7962
_h6_1047	19243.59	17214.7	27340
_h6_1045	22580.75	17958.06	301
_h6_1050	44126.99	31038.39	7962
_h6_1049	38472.92	29022.99	7962
_h6_1051	17152.92	15856.27	27340
_h6_1058	16365.96	24579.41	122
_h6_1059	39120.57	29312.47	7962
_h6_1054	12832.8	25033.65	2873
_h6_1055	32349.15	26569.96	411
_h6_1057	15186.95	14329.59	27340
_h6_1061	8434.82	27205.01	71609
_h6_1060	22854.65	17034.89	301
_h6_1067	12748.39	24990.83	2873
_h6_1066	17630.64	16484.91	27340
_h6_1070	19272.26	17231.41	27340
_h6_1068	39526.34	29425.74	7962
_h6_1076	22857.18	16962.68	301
_h6_1077	18710.35	21993.44	166
_h6_1074	25116.08	17701.81	69293
_h6_1081	38816.79	29212.9	7962
_h6_1079	18490.71	16924.82	27340
_h6_1085	18012.97	16745.45	27340
_h6_1090	22794.2	17383.3	301
_h6_1092	18193.22	16835.71	27340
_h6_1089	17617.41	16477.42	27340
_h6_1094	17274.41	16098.12	27340
_h6_1095	39480.71	29408.19	7962
_h6_1098	8373.43	27238.06	71609
_h6_1099	13337.56	17759.34	133847
_h6_1096	41564.93	30964.25	7962
_h6_1103	38997.55	29279.42	7962
_h6_1106	12042.93	24816.67	2873
_h6_1107	22632.02	15761.12	301
_h6_1104	18229.41	16846.63	27340
_h6_1109	41260.76	30861.86	7962
_h6_1111	17565.78	16425.39	27340
_h6_1113	40411.87	29948.41	7962
_h6_1112	40863.61	28311.26	86088
_h6_1117	32410.6	26198.68	411
_h6_1118	18915.91	17044.56	27340
_h6_1121	39458.94	29405.36	7962
_h6_1123	17998.8	16745.46	27340
_h6_1133	22771.12	16141.68	301
_h6_1132	40009.83	29638.5	7962
_h6_1131	40935.09	28307.29	86088
_h6_1130	18299.02	16868.25	27340
_h6_1134	12063.34	24821.23	2873
_h6_1138	8373.59	27234.27	71609
_h6_1137	17415.2	16266.92	27340
_h6_1142	40162.71	29734.42	7962
_h6_1143	17366.81	16209.84	27340
_h6_1148	39627.16	29461.62	7962
_h6_1149	41609.5	31010.85	7962
_h6_1156	11970.15	24816.61	2873
_h6_1150	22166.18	15031.4	301
_h6_1153	15250.94	13662.15	27340
_h6_1160	39891.07	29572.76	7962
_h6_1161	22797.66	16230.63	301
_h6_1162	8220.54	27301.76	71609
_h6_1164	17276.86	16095.89	27340
_h6_1166	18095.84	16786.78	27340
_h6_1177	8336.22	27253.61	71609
_h6_1172	22840.4	16454.77	301
_h6_1171	17904.42	16688.09	27340
_h6_1186	15077.73	14445.05	27340
_h6_1187	41515.41	30998.24	7962
_h6_1185	40049.26	29662.68	7962
_h6_1204	39582.81	29446.97	7962
_h6_1209	17623.77	16487.71	27340
_h6_1208	44172.05	23404.11	127002
_h6_1211	41830.16	30851.06	7962
_h6_1216	40917.2	30426.5	7962
_h6_1217	10568.32	10782.1	17609
_h6_1215	17068.44	15816.16	27340
_h6_1218	25091.79	17772.34	69293
_h6_1225	22785.23	16181.08	301
_h6_1229	42034.29	30767.05	7962
_h6_1235	17947.4	16709.38	27340
_h6_1245	41205.21	30671.98	7962
_h6_1254	41927.79	30810.89	7962
_h6_1252	25331.19	17341.69	69293
_h6_1258	41583.96	30945.6	7962
_h6_1257	22277.57	15202.36	301
_h6_1255	17716.9	16555.48	27340
_h6_1263	16970.56	15625.35	27340
_h6_1269	33134.55	21245.42	100564
_h6_1268	7821.24	27628.78	71609
_h6_1271	17110.74	15864.3	27340
_h6_1270	40880.53	30393.7	7962
_h6_1280	16839.34	15493.77	27340
_h6_1275	41778.58	30872.3	7962
_h6_1276	6977.91	12001.12	98644
_h6_1281	41477.53	30885.48	7962
_h6_1283	17499.17	16358.74	27340
_h6_1282	25315.49	17366.15	69293
_h6_1289	27271.11	12221.76	145930
_h6_1293	40491.49	30020.43	7962
_h6_1295	15585.18	14367.7	27340
_h6_1296	42417.06	30581.35	7962
_h6_1297	33310.49	20970.91	100564
_h6_1301	16907.95	15578.93	27340
_h6_1302	41240.88	30700.67	7962
_h6_1304	22384.33	15342.69	301
_h6_1306	17044.44	15776.7	27340
_h6_1313	21077.76	18981.51	301
_h6_1309	22479.32	15486.66	301
_h6_1311	8247.82	27295.27	71609
_h6_1315	15279.6	13697.09	27340
_h6_1322	17137.74	15907.99	27340
_h6_1320	42463.96	30536.66	7962
_h6_1326	22504.21	15525.44	301
_h6_1324	40241.5	29794.1	7962
_h6_1327	15685.49	14274.05	27340
_h6_1334	17304.6	16142.94	27340
_h6_1331	22972.45	20604.13	301
_h6_1333	40753.9	30280.67	7962
_h6_1341	41426.52	30847.26	7962
_h6_1343	25404.8	17227.03	69293
_h6_1346	41120.33	30602.78	7962
_h6_1348	17243.19	16050.6	27340
_h6_1349	8008.56	27364.4	71609
_h6_1351	7933.75	17814.05	108451
_h6_1353	22133.84	14983.14	301
_h6_1360	15522.23	14003.34	27340
_h6_1354	42504.47	30506.16	7962
_h6_1362	41157.11	30632.77	7962
_h6_1364	12670.06	22734.49	115827
_h6_1365	16194.84	14820.02	27340
_h6_1366	22330.98	15278.31	301
_h6_1367	41761.6	31121.36	7962
_h6_1368	15778.06	14322.67	27340
_h6_1369	22242.98	15147.42	301
_h6_1371	42553.85	30463.69	7962
_h6_1372	9726.25	23721.6	107869
_h6_1375	16943.54	15629.01	27340
_h6_1374	25501.26	17069.88	69293
_h6_1376	7842.06	17769.03	108451
_h6_1380	42397.06	31512.48	7962
_h6_1386	15548.18	14331.54	27340
_h6_1396	15735.47	14125.54	27340
_h6_1395	14058.84	25369.16	122
_h6_1397	41610.64	30934.5	7962
_h6_1406	16319.88	14912.37	27340
_h6_1405	42357.79	31496.1	7962
_h6_1404	25482.31	17104.82	69293
_h6_1410	42960.6	30549.03	7962
_h6_1408	22562.54	19192.77	301
_h6_1419	16193.54	14827.08	27340
_h6_1420	41913.34	31229.59	7962
_h6_1426	9702.95	23254.16	107869
_h6_1423	9589.99	22250.46	107869
_h6_1424	17009.55	15721.9	27340
_h6_1428	42918.07	30534.11	7962
_h6_1432	15805.66	14285.19	27340
_h6_1436	25696.04	16935.2	69293
_h6_1435	41121.51	30599.49	7962
_h6_1438	16474.72	15038.55	27340
_h6_1444	12908.88	22907.73	115827
_h6_1440	5264.75	18412.55	115849
_h6_1449	16488.62	15046.75	27340
_h6_1447	41321.98	30767.79	7962
_h6_1451	42677.23	30448.27	7962
_h6_1457	16341.26	14923.98	27340
_h6_1452	41650.83	31018.46	7962
_h6_1453	12905.24	22900.51	115827
_h6_1461	5203.34	18508.8	115849
_h6_1464	16656.83	15236.83	27340
_h6_1469	23061.24	31167.42	114333
_h6_1476	15937.62	14462.24	27340
_h6_1486	42316.66	31477.93	7962
_h6_1489	15507.21	14293.51	27340
_h6_1491	43065.85	30447.67	7962
_h6_1492	26526.96	14301.27	140203
_h6_1500	16611.41	15176.55	27340
_h6_1497	25676.49	16786.0	69293
_h6_1504	42532.0	31561.72	7962
_h6_1506	13142.93	23046.2	115827
_h6_1511	15481.41	14261.45	27340
_h6_1510	31917.26	26950.69	411
_h6_1509	42867.16	30515.98	7962
_h6_1517	7396.05	29618.35	126798
_h6_1512	43672.32	31849.09	7962
_h6_1535	41914.79	31234.91	7962
_h6_1534	11777.03	10180.96	124736
_h6_1540	43300.48	30667.44	7962
_h6_1544	42929.31	31648.96	7962
_h6_1551	42689.48	31606.02	7962
_h6_1550	15067.32	13753.83	27340
_h6_1552	15475.52	14260.02	27340
_h6_1562	11743.62	10146.8	124736
_h6_1559	15014.79	10499.67	129262
_h6_1558	43397.15	30701.13	7962
_h6_1563	43718.53	31879.16	7962
_h6_1564	15357.46	14111.6	27340
_h6_1568	15352.52	14115.99	27340
_h6_1578	15344.53	14168.78	27340
_h6_1573	15100.27	13795.55	27340
_h6_1575	11802.19	10204.6	124736
_h6_1582	42265.93	31453.73	7962
_h6_1583	43834.12	23387.91	127002
_h6_1581	7414.82	29564.35	126798
_h6_1584	15125.01	13823.08	27340
_h6_1579	43195.62	30631.34	7962
_h6_1587	15029.51	13711.64	27340
_h6_1589	43648.6	31834.92	7962
_h6_1590	43487.86	30732.87	7962
_h6_1594	15535.34	14162.97	27340
_h6_1597	8342.47	10719.4	151290
_h6_1601	43693.61	30801.47	7962
_h6_1603	43484.98	31759.09	7962
_h6_1606	15550.09	14328.8	27340
_h6_1612	42882.05	31642.06	7962
_h6_1617	15004.2	13683.39	27340
_h6_1620	14924.61	13595.35	27340
_h6_1618	43862.69	30836.74	7962
_h6_1625	22960.81	19000.23	301
_h6_1630	23968.78	14785.44	141247
_h6_1632	40954.51	13979.12	138195
_h6_1636	43605.02	31814.36	7962
_h6_1645	43737.14	30812.36	7962
_h6_1644	8144.21	10631.98	151290
_h6_1647	42121.73	31379.67	7962
_h6_1648	15578.37	14365.66	27340
_h6_1653	42648.95	31592.34	7962
_h6_1661	15686.87	14455.32	27340
_h6_1660	15513.39	14295.25	27340
_h6_1674	15024.33	13710.81	27340
_h6_1671	26142.27	15277.26	149492
_h6_1667	43829.01	30831.69	7962
_h6_1668	43248.11	31689.94	7962
_h6_1676	25582.53	24255.42	137280
_h6_1685	15054.24	13739.24	27340
_h6_1686	43179.8	31681.86	7962
_h6_1689	14969.3	10201.76	129262
_h6_1693	14924.26	10282.17	129262
_h6_1690	15041.78	13725.33	27340
_h6_1699	44104.97	31016.7	7962
_h6_1700	43622.79	31820.44	7962
_h6_1696	23014.38	31443.34	114333
_h6_1701	14966.08	13640.72	27340
_h6_1705	25466.01	24248.88	137280
_h6_1706	42594.18	31577.28	7962
_h6_1707	43542.9	31783.28	7962
_h6_1718	21113.74	36379.69	147693
_h6_1713	32504.9	15055.09	137580
_h6_1712	15101.17	13791.61	27340
_h6_1719	43932.96	30862.63	7962
_h6_1724	40970.1	13909.31	138195
_h6_1725	15469.72	14114.43	27340
_h6_1720	42920.62	31651.12	7962
_h6_1728	14952.49	13618.94	27340
_h6_1733	44072.49	30981.62	7962
_h6_1734	43115.44	31676.33	7962
_h6_1737	14968.99	13639.07	27340
_h6_1736	43840.76	23197.74	127002
_h6_1739	26398.55	14630.08	140203
_h6_1741	14936.1	13609.37	27340
_h6_1750	14985.18	13657.22	27340
_h6_1755	42859.32	31641.73	7962
_h6_1754	23337.68	18747.66	301
_h6_1762	14948.87	13624.93	27340
_h6_1763	43596.81	31813.84	7962
_h6_1779	44198.84	31092.24	7962
_h6_1777	42889.23	31646.56	7962
_h6_1780	14698.9	13258.09	27340
_h6_1783	14817.43	13446.45	27340
_h6_1787	15021.94	13698.25	27340
_h6_1788	43462.46	31750.47	7962
_h6_1793	14811.21	13430.39	27340
_h6_1800	14962.57	13641.65	27340
_h6_1797	27407.32	11909.49	145930
_h6_1796	44052.2	30959.15	7962
_h6_1795	43590.17	31802.97	7962
_h6_1803	26475.18	14424.79	140203
_h6_1806	44399.28	32366.71	7962
_h6_1809	14768.94	13363.29	27340
_h6_1814	21165.86	36311.25	147693
_h6_1815	44312.99	31149.62	7962
_h6_1812	43580.54	31805.43	7962
_h6_1818	14723.54	13287.28	27340
_h6_1832	7012.04	17017.26	142938
_h6_1833	26132.27	15302.89	149492
_h6_1826	14607.93	13143.58	27340
_h6_1837	7039.71	17034.3	142938
_h6_1835	43794.73	31944.96	7962
_h6_1848	8151.28	10411.57	151290
_h6_1852	14598.85	13138.88	27340
_h6_1854	43790.17	31937.07	7962
