id	x	y	group
_h6_36	24092.04	18888.2	122
_h6_39	21582.0	22323.6	187
_h6_38	19142.3	22275.06	107869
_h6_37	22468.88	22947.51	187
_h6_42	24256.05	19024.18	122
_h6_2411	36109.06	26835.43	196739
_h6_46	23427.6	18663.08	122
_h6_48	21897.75	19345.41	122
_h6_47	22067.84	23115.23	187
_h6_3064	40341.62	29879.25	276789
_h6_55	20578.75	23094.62	2873
_h6_54	28918.84	26408.64	189638
_h6_53	32483.62	26076.07	189638
_h6_57	19656.1	20017.42	17609
_h6_2737	14794.87	13410.64	246266
_h6_64	19999.63	19399.16	17609
_h6_58	21808.98	22562.68	187
_h6_66	24349.13	19104.75	122
_h6_69	27217.81	26232.65	128570
_h6_2199	10491.63	10784.98	276249
_h6_73	19180.11	26633.51	243592
_h6_71	22350.74	23212.78	187
_h6_76	25544.36	25156.48	128570
_h6_904	13135.58	11574.0	246266
_h6_85	23570.72	18688.66	122
_h6_82	32395.71	26208.62	189638
_h6_2947	17430.42	16284.49	17609
_h6_81	22844.06	22640.15	187
_h6_86	26211.45	24253.67	100564
_h6_89	25505.77	25121.05	128570
_h6_3272	16750.28	15368.44	17609
_h6_3646	14726.77	13297.98	246266
_h6_94	19211.42	23146.56	107869
_h6_97	30559.63	25843.11	189638
_h6_96	23985.41	24410.96	187
_h6_2896	36518.67	16794.68	138195
_h6_93	30277.88	25898.22	189638
_h6_99	22242.39	22906.92	187
_h6_101	25138.56	23094.07	264362
_h6_2292	35113.95	26707.77	196739
_h6_103	25826.63	22552.5	100564
_h6_104	21895.98	19323.72	122
_h6_106	16265.48	24614.26	71609
_h6_108	18706.36	16984.79	17609
_h6_1974	24813.55	19737.34	122
_h6_107	20644.76	23082.68	2873
_h6_111	17215.35	16011.41	17609
_h6_118	22463.37	22944.06	187
_h6_115	26480.88	27406.76	128570
_h6_113	23169.76	23523.68	187
_h6_119	25873.42	22645.41	100564
_h6_122	25903.03	22724.47	100564
_h6_124	21537.64	27102.25	6805
_h6_120	25410.91	25019.57	128570
_h6_121	22361.71	23182.12	187
_h6_127	24713.73	24302.79	187
_h6_132	29977.75	26047.27	189638
_h6_135	21973.43	27475.94	6805
_h6_3309	41616.9	30994.62	276789
_h6_136	44287.07	23482.57	312821
_h6_139	25307.09	20623.01	100564
_h6_137	25274.53	20572.03	100564
_h6_142	26983.58	28116.05	128570
_h6_140	23355.33	22205.04	187
_h6_141	23315.11	23546.8	187
_h6_151	21490.91	18953.26	122
_h6_150	22136.85	18879.32	122
_h6_3077	15923.49	13488.46	268482
_h6_148	22858.86	21593.17	187
_h6_149	23610.53	18698.58	122
_h6_3032	20764.19	21409.53	17609
_h6_145	23233.21	23667.79	187
_h6_155	17158.26	15931.17	17609
_h6_154	26231.83	24308.06	100564
_h6_159	24852.51	19863.14	122
_h6_2626	16602.01	12731.34	268482
_h6_162	25988.31	25604.89	128570
_h6_164	24754.29	24497.19	187
_h6_165	22853.82	23425.7	187
_h6_2598	39494.65	29419.26	276789
_h6_168	31636.89	26118.49	189638
_h6_172	20927.33	22042.84	187
_h6_2926	18401.02	16903.01	17609
_h6_174	19125.59	21666.86	107869
_h6_3247	7626.13	27439.23	294192
_h6_181	23591.83	23628.77	187
_h6_2542	38379.62	24640.53	313112
_h6_3356	43044.81	30374.55	276789
_h6_173	10482.05	13141.79	246266
_h6_1008	22843.66	16959.57	122
_h6_186	25869.22	22658.88	100564
_h6_184	33895.7	26690.06	196739
_h6_1243	19761.36	26591.11	243592
_h6_2265	26664.04	27661.87	128570
_h6_195	22229.03	21683.48	187
_h6_193	19578.92	17588.76	17609
_h6_3194	19281.43	23782.07	107869
_h6_2555	36679.9	27190.52	196739
_h6_2551	13274.8	25612.2	305520
_h6_2700	40511.46	30044.52	276789
_h6_2184	30795.0	31207.2	186065
_h6_3407	15619.81	14044.85	246266
_h6_212	26127.21	25645.47	128570
_h6_218	25443.77	25057.16	128570
_h6_217	17307.99	16136.56	17609
_h6_215	17133.55	15896.39	17609
_h6_216	25912.75	22723.32	100564
_h6_219	22336.92	22995.66	187
_h6_222	35614.29	26714.34	196739
_h6_225	17468.33	22529.71	294599
_h6_223	20910.71	22038.99	187
_h6_230	26956.8	28120.03	128570
_h6_3208	10402.73	24900.45	163408
_h6_227	19134.56	20667.23	107869
_h6_231	26216.55	23282.66	100564
_h6_1475	33945.96	26710.96	196739
_h6_233	21237.86	18952.12	122
_h6_240	19424.52	20032.71	17609
_h6_237	26320.65	25549.94	128570
_h6_244	26059.99	23002.08	100564
_h6_2587	22984.39	19717.62	122
_h6_238	25793.59	21639.77	100564
_h6_236	22901.03	21921.01	187
_h6_235	34083.44	20559.85	315574
_h6_249	23875.15	18792.51	122
_h6_248	25124.04	23075.97	264362
_h6_253	19807.96	20683.33	17609
_h6_250	26499.34	27378.08	128570
_h6_2636	19767.86	18677.65	17609
_h6_256	20888.6	21955.37	187
_h6_255	25493.41	25108.12	128570
_h6_259	25518.64	25129.69	128570
_h6_258	32452.36	26125.11	189638
_h6_2594	19338.18	22599.2	107869
_h6_260	19651.41	17685.67	17609
_h6_263	25562.69	25175.57	128570
_h6_262	23378.03	22217.95	187
_h6_265	26520.86	27349.0	128570
_h6_266	24597.84	24197.94	187
_h6_1536	19141.3	23456.04	107869
_h6_269	25345.1	20675.68	100564
_h6_270	19138.43	23467.7	107869
_h6_274	25580.79	25194.44	128570
_h6_275	19710.18	17894.83	17609
_h6_282	24784.23	24467.73	187
_h6_279	21884.73	22630.31	187
_h6_277	25809.64	22497.28	100564
_h6_3298	17531.68	22499.78	294599
_h6_286	10899.1	13076.89	246266
_h6_3350	9443.35	24879.25	163408
_h6_287	17282.07	16113.64	17609
_h6_289	23316.54	25209.27	297988
_h6_290	16758.7	15401.55	17609
_h6_299	24128.34	23864.94	187
_h6_297	26069.88	25641.78	128570
_h6_2765	38451.79	29008.25	196739
_h6_1547	28940.05	22770.04	100564
_h6_304	25584.92	25198.73	128570
_h6_312	20612.88	23088.44	2873
_h6_311	19771.64	19465.03	17609
_h6_310	24987.88	20135.96	122
_h6_317	22201.58	18691.8	122
_h6_315	22407.49	23049.87	187
_h6_314	35658.75	26719.65	196739
_h6_2250	19857.2	19468.23	17609
_h6_323	19480.73	23305.52	107869
_h6_3179	22283.46	19001.05	122
_h6_328	19761.88	18040.78	17609
_h6_329	25802.79	21836.86	100564
_h6_327	26134.15	23361.6	100564
_h6_331	22830.88	18688.1	122
_h6_334	17034.57	15791.04	17609
_h6_338	32133.82	26327.83	189638
_h6_337	22917.62	18687.51	122
_h6_341	12254.23	24841.0	59450
_h6_342	25052.03	23062.27	264362
_h6_343	30561.84	25862.94	189638
_h6_350	10861.54	13092.41	246266
_h6_348	28982.14	20568.84	263726
_h6_349	26195.17	25641.66	128570
_h6_344	24749.8	19650.7	122
_h6_346	17077.56	15829.0	17609
_h6_347	27787.89	26319.99	189638
_h6_3638	14849.31	13487.69	246266
_h6_351	28844.73	26399.46	189638
_h6_360	18158.64	21328.06	107869
_h6_359	24970.1	20069.26	122
_h6_3629	17063.59	12446.82	268482
_h6_356	20311.42	21240.42	17609
_h6_3435	41362.84	30795.32	276789
_h6_2329	35606.17	26710.05	196739
_h6_3455	20839.99	37055.71	312880
_h6_365	24776.91	24381.94	187
_h6_363	29096.51	26757.71	189638
_h6_361	25599.55	25213.97	128570
_h6_370	19185.62	22874.66	107869
_h6_373	18278.97	19542.9	259494
_h6_372	22110.85	21679.69	187
_h6_367	25907.03	25464.74	128570
_h6_369	21189.09	18955.73	122
_h6_3322	16798.54	15436.35	17609
_h6_3110	17226.73	16033.13	17609
_h6_375	25982.32	16819.04	256438
_h6_374	25774.04	22256.99	100564
_h6_377	26027.46	22931.67	100564
_h6_376	38234.65	29021.96	196739
_h6_381	25458.23	20808.18	100564
_h6_383	25391.16	24999.69	128570
_h6_384	22388.87	23098.91	187
_h6_385	31433.4	26037.98	189638
_h6_382	25796.46	22458.15	100564
_h6_388	25409.53	20765.71	100564
_h6_393	14526.59	24719.04	59450
_h6_392	19208.33	22954.47	107869
_h6_391	22717.46	18738.79	122
_h6_396	11310.03	12573.53	246266
_h6_395	11743.24	11654.24	246266
_h6_394	26211.09	24293.14	100564
_h6_389	20912.52	22036.18	187
_h6_405	23663.43	18713.69	122
_h6_404	25711.46	25329.49	128570
_h6_403	21775.87	20719.16	50084
_h6_402	21707.35	22865.18	187
_h6_401	26127.35	23386.64	100564
_h6_400	23831.54	24317.47	187
_h6_407	25594.17	25208.37	128570
_h6_2355	36404.26	26985.06	196739
_h6_398	25170.55	20404.32	100564
_h6_410	26259.58	23262.09	100564
_h6_419	25552.12	25164.57	128570
_h6_420	25868.65	22666.04	100564
_h6_414	26539.58	27253.77	128570
_h6_412	25671.69	25305.32	128570
_h6_417	31754.2	26146.87	189638
_h6_425	19103.35	20800.46	107869
_h6_424	26098.94	23144.01	100564
_h6_427	20313.83	21908.91	107869
_h6_2799	19182.88	26612.29	243592
_h6_428	25649.06	21145.61	100564
_h6_434	9979.68	24420.49	163408
_h6_435	34935.6	20177.78	315574
_h6_432	29099.77	26360.46	189638
_h6_437	22853.77	21591.08	187
_h6_439	26750.86	28203.79	128570
_h6_441	25290.8	20567.94	100564
_h6_442	18731.45	26700.06	243592
_h6_443	26517.32	23236.08	100564
_h6_447	26245.29	25211.81	100564
_h6_2858	14812.16	12533.8	282789
_h6_451	25394.34	20738.31	100564
_h6_3266	41855.72	31192.39	276789
_h6_454	20319.62	21910.53	107869
_h6_3441	43514.07	30742.05	276789
_h6_461	21096.38	23006.49	187
_h6_460	24122.22	23861.54	187
_h6_463	28218.52	26412.87	189638
_h6_2358	9916.48	24752.06	163408
_h6_467	24781.7	19672.09	122
_h6_469	26288.51	24592.23	100564
_h6_472	19082.39	22069.47	107869
_h6_473	19036.94	27015.06	243592
_h6_471	26121.35	25646.78	128570
_h6_470	25928.44	22766.74	100564
_h6_474	28748.46	26196.64	189638
_h6_1748	32210.91	26346.08	189638
_h6_1749	19790.74	19567.82	17609
_h6_477	25649.94	25266.47	128570
_h6_485	19147.45	23409.93	107869
_h6_484	26127.83	23268.33	100564
_h6_2351	14845.59	13476.69	246266
_h6_481	18951.26	24048.34	107869
_h6_476	11575.44	12071.02	246266
_h6_3083	15200.36	14040.98	246266
_h6_488	28120.84	26394.86	189638
_h6_489	27180.43	28189.74	128570
_h6_491	28488.12	22752.82	100564
_h6_494	25384.47	20703.47	100564
_h6_495	26096.88	23157.07	100564
_h6_2640	9912.13	25562.71	163408
_h6_497	36172.18	17563.47	138195
_h6_499	22398.13	23074.72	187
_h6_502	19456.04	21665.14	107869
_h6_3286	42506.89	30504.08	276789
_h6_506	20860.97	36821.99	312880
_h6_507	32648.09	25249.78	189638
_h6_504	25621.44	25236.77	128570
_h6_512	20724.75	19041.46	122
_h6_3384	15378.78	14049.49	246266
_h6_509	23904.44	18802.13	122
_h6_515	17641.29	16518.16	17609
_h6_516	22379.68	23122.1	187
_h6_3648	44368.67	32351.04	317353
_h6_519	23627.07	23640.7	187
_h6_517	18665.17	26700.39	243592
_h6_3541	15161.68	13851.43	246266
_h6_525	26013.05	22899.15	100564
_h6_530	28040.94	26384.28	189638
_h6_534	25629.43	25245.1	128570
_h6_533	32509.74	25064.46	189638
_h6_2897	18989.61	17075.08	17609
_h6_540	22472.21	22953.5	187
_h6_541	28455.75	21918.45	263726
_h6_537	26301.37	25559.22	128570
_h6_539	20313.43	21912.22	107869
_h6_538	20612.24	19091.41	122
_h6_543	27830.36	23004.25	100564
_h6_548	22778.75	18701.9	122
_h6_550	26291.3	25587.36	128570
_h6_551	24747.54	19609.57	122
_h6_559	24422.35	19145.29	122
_h6_558	28579.47	22730.36	100564
_h6_553	23293.22	16028.63	296452
_h6_1900	19221.1	23296.87	107869
_h6_561	22500.0	22970.93	187
_h6_562	19179.61	28744.11	47590
_h6_555	31599.69	26080.33	189638
_h6_563	32502.65	25098.63	189638
_h6_565	19156.18	23371.36	107869
_h6_568	16220.25	14845.74	17609
_h6_567	36302.14	16958.97	138195
_h6_572	20993.72	18979.95	122
_h6_571	26006.58	25616.91	128570
_h6_570	25615.42	25230.51	128570
_h6_576	21824.05	22527.99	187
_h6_577	26140.16	25642.58	128570
_h6_579	32193.45	26346.76	189638
_h6_578	26526.16	25920.44	128570
_h6_580	17132.75	24567.19	71609
_h6_582	25571.61	25184.87	128570
_h6_2870	12463.37	24886.6	59450
_h6_3403	16480.26	15043.6	17609
_h6_584	28029.47	22871.26	100564
_h6_590	26137.85	23385.08	100564
_h6_589	20049.9	23191.09	2873
_h6_587	25188.98	17116.85	256438
_h6_593	11803.33	11560.06	246266
_h6_602	29478.41	22710.76	100564
_h6_605	24421.4	19153.65	122
_h6_604	22826.05	22464.51	187
_h6_609	25757.22	25386.9	128570
_h6_2729	41022.27	30524.05	276789
_h6_612	24724.63	19566.45	122
_h6_613	26161.68	24142.66	100564
_h6_611	24605.6	19401.24	122
_h6_616	26259.62	25464.61	128570
_h6_2253	19746.18	19769.82	17609
_h6_621	26135.18	23313.76	100564
_h6_618	22837.46	21584.39	187
_h6_623	22259.25	22433.69	187
_h6_625	13584.17	25434.7	59450
_h6_629	26201.52	24262.64	100564
_h6_628	25636.99	20542.28	100564
_h6_632	27901.21	26359.87	189638
_h6_635	26045.82	25635.22	128570
_h6_2940	41005.67	30505.54	276789
_h6_637	24099.94	23849.16	187
_h6_641	19284.08	17231.93	17609
_h6_642	32429.31	26173.92	189638
_h6_3602	43954.2	32077.32	317353
_h6_647	19154.67	23385.9	107869
_h6_649	25762.69	21474.98	100564
_h6_648	24603.59	19368.69	122
_h6_3125	40923.56	30432.19	276789
_h6_653	22544.83	22998.49	187
_h6_654	26597.51	26019.74	128570
_h6_655	26097.53	25646.73	128570
_h6_662	25460.99	25056.8	128570
_h6_661	19295.75	28878.61	47590
_h6_657	17311.34	16151.51	17609
_h6_658	24595.4	19380.53	122
_h6_659	25529.07	20596.17	100564
_h6_665	16877.9	15569.84	17609
_h6_2109	22233.94	17332.64	122
_h6_667	19144.77	23440.47	107869
_h6_666	20371.4	19172.77	17609
_h6_674	22848.99	21201.79	187
_h6_670	22838.35	22601.48	187
_h6_671	24095.02	23846.52	187
_h6_675	26211.5	24305.48	100564
_h6_679	32485.83	25182.87	189638
_h6_681	15237.88	13960.29	246266
_h6_680	12198.78	11335.71	246266
_h6_683	26525.69	27216.57	128570
_h6_682	22220.22	22533.11	187
_h6_690	20309.9	19203.18	17609
_h6_691	33387.39	26649.53	196739
_h6_685	23300.63	22182.55	187
_h6_687	22195.77	22742.57	187
_h6_689	19170.23	23349.43	107869
_h6_688	21770.28	20738.76	50084
_h6_684	25040.87	23056.56	264362
_h6_686	24775.99	19703.83	122
_h6_692	27875.18	26351.97	189638
_h6_697	21911.87	22003.14	187
_h6_698	22243.54	22468.64	187
_h6_699	26147.92	24005.02	100564
_h6_3412	15287.28	13981.65	246266
_h6_1923	21303.77	17557.18	298766
_h6_3336	15261.36	13962.43	246266
_h6_701	32241.7	26360.48	189638
_h6_702	22000.38	21758.91	187
_h6_713	26934.87	26144.12	128570
_h6_2647	39016.62	29285.34	276789
_h6_714	26113.12	23853.24	100564
_h6_719	19851.43	21642.77	107869
_h6_1473	21995.0	21735.95	187
_h6_722	19130.17	22150.13	107869
_h6_723	25575.91	25189.35	128570
_h6_720	20690.73	23077.72	2873
_h6_721	26025.84	22935.92	100564
_h6_725	26401.55	25820.04	128570
_h6_724	26941.99	23212.56	100564
_h6_730	22222.6	18877.18	122
_h6_733	32452.96	25333.75	189638
_h6_732	32440.58	25657.59	189638
_h6_737	17929.8	25140.69	71609
_h6_3176	41993.57	30783.81	276789
_h6_738	28285.16	22804.1	100564
_h6_728	23617.98	24291.9	187
_h6_729	19104.37	21817.78	107869
_h6_3533	14233.45	24963.24	59450
_h6_727	20625.94	19079.56	122
_h6_739	26746.28	26245.59	128570
_h6_740	19068.27	21655.39	107869
_h6_742	26463.07	25906.85	128570
_h6_743	26952.43	28124.45	128570
_h6_744	19286.06	17441.48	17609
_h6_745	26344.38	25233.37	100564
_h6_3119	13801.5	12871.49	246266
_h6_752	22195.08	22759.95	187
_h6_751	20101.76	21838.91	107869
_h6_754	26561.74	27502.6	128570
_h6_748	26373.22	25783.35	128570
_h6_756	23914.42	18791.52	122
_h6_758	22195.35	22753.18	187
_h6_762	32128.21	26325.72	189638
_h6_760	26263.03	24413.41	100564
_h6_771	26239.07	25298.0	100564
_h6_773	26179.42	24137.63	100564
_h6_774	20099.69	21841.48	107869
_h6_776	18902.38	17043.5	17609
_h6_779	24650.18	19469.46	122
_h6_792	9890.21	26111.47	163408
_h6_788	38114.23	28947.3	196739
_h6_784	24810.28	24392.33	187
_h6_786	26617.79	26701.77	128570
_h6_787	36803.15	27293.52	196739
_h6_782	27544.28	26297.67	189638
_h6_798	24946.61	20059.09	122
_h6_2243	22448.66	17485.28	122
_h6_794	22720.38	17572.22	122
_h6_799	19143.3	26525.82	243592
_h6_801	26162.92	24134.7	100564
_h6_803	13221.53	25215.49	59450
_h6_807	28270.8	26415.45	189638
_h6_806	30075.52	25998.14	189638
_h6_805	7001.07	25808.0	331950
_h6_808	26250.01	25157.72	100564
_h6_810	32414.6	26192.76	189638
_h6_3210	25603.35	16984.17	256438
_h6_813	26153.99	24038.82	100564
_h6_1859	21928.1	19781.02	122
_h6_829	36413.52	30366.07	322177
_h6_828	22549.46	19166.2	122
_h6_825	30795.4	31103.19	186065
_h6_827	19335.04	22618.7	107869
_h6_826	19147.02	23434.33	107869
_h6_821	26284.49	24920.59	100564
_h6_832	19074.28	23619.79	107869
_h6_833	23620.49	23638.32	187
_h6_831	27288.21	26248.65	128570
_h6_841	19072.25	21707.91	107869
_h6_844	21568.75	18822.89	122
_h6_843	26127.65	23988.98	100564
_h6_849	25567.19	25180.27	128570
_h6_848	29101.66	20414.25	263726
_h6_850	25319.64	20634.83	100564
_h6_851	22850.87	21208.66	187
_h6_1758	24345.28	19071.45	122
_h6_847	19167.95	20550.24	107869
_h6_2972	25204.64	17308.93	256438
_h6_854	28689.37	26430.18	189638
_h6_855	25819.08	21802.1	100564
_h6_856	22471.78	18620.38	122
_h6_857	26392.89	25809.3	128570
_h6_3405	41404.61	30826.74	276789
_h6_865	21434.46	18935.11	122
_h6_864	25959.22	25341.54	128570
_h6_867	19060.81	21127.7	107869
_h6_869	26960.04	28112.68	128570
_h6_872	14201.51	12483.24	246266
_h6_870	26062.38	23015.85	100564
_h6_878	20266.21	23154.26	2873
_h6_879	26223.84	25642.54	128570
_h6_883	19543.5	17581.81	17609
_h6_882	26536.84	25978.14	128570
_h6_3074	39571.93	29440.05	276789
_h6_880	22269.3	22411.21	187
_h6_890	32423.14	26183.79	189638
_h6_892	26404.95	25793.3	128570
_h6_893	13713.22	25325.72	59450
_h6_889	25722.28	21324.41	100564
_h6_888	19138.23	23458.31	107869
_h6_896	29362.66	26309.57	189638
_h6_894	22251.43	22451.08	187
_h6_898	26145.54	24069.28	100564
_h6_895	19844.97	21645.08	107869
_h6_903	26707.43	23221.86	100564
_h6_915	26125.71	23737.68	100564
_h6_914	16224.88	20635.11	66505
_h6_910	16407.34	20694.11	66505
_h6_911	26097.85	23150.93	100564
_h6_917	28430.63	26431.05	189638
_h6_916	27830.71	26347.57	189638
_h6_920	19076.67	20955.61	107869
_h6_921	22901.97	21927.45	187
_h6_3606	14933.57	13606.27	246266
_h6_932	19052.24	21785.0	107869
_h6_3001	18462.76	19848.17	259494
_h6_940	29321.19	26322.1	189638
_h6_937	26271.8	25528.74	128570
_h6_936	23613.92	23635.94	187
_h6_935	26141.69	24067.61	100564
_h6_934	26182.5	24159.89	100564
_h6_938	23319.01	25247.06	297988
_h6_942	20509.5	23221.89	2873
_h6_950	19312.55	26516.83	243592
_h6_947	19844.53	21641.67	107869
_h6_2898	40229.3	29788.7	276789
_h6_953	27658.11	26297.06	189638
_h6_954	21914.5	22009.72	187
_h6_955	26359.12	25759.29	128570
_h6_958	19910.13	23216.22	2873
_h6_960	20274.47	23386.86	2873
_h6_962	26298.73	24739.29	100564
_h6_968	19850.91	21646.02	107869
_h6_969	16393.78	24575.39	71609
_h6_964	20670.48	23081.38	2873
_h6_965	26129.35	23688.85	100564
_h6_977	26632.82	26646.75	128570
_h6_976	22913.79	21451.05	187
_h6_975	11997.64	24814.07	59450
_h6_971	22733.45	21842.14	187
_h6_980	21915.13	22003.81	187
_h6_981	26639.52	26003.33	128570
_h6_986	19345.68	23320.48	107869
_h6_987	21911.21	22009.58	187
_h6_997	26346.05	25736.99	128570
_h6_996	29401.33	26297.44	189638
_h6_991	22003.7	18898.87	122
_h6_990	19067.24	21599.39	107869
_h6_993	25796.1	21954.19	100564
_h6_3705	14969.08	13639.17	246266
_h6_999	17514.71	16401.67	17609
_h6_998	19079.42	21806.52	107869
_h6_989	27039.14	26185.17	128570
_h6_1001	15686.89	20526.02	66505
_h6_1007	22847.13	21194.98	187
_h6_1005	14002.5	12651.93	246266
_h6_1004	23157.73	23520.63	187
_h6_1010	16100.38	24649.77	71609
_h6_1015	19208.63	22991.67	107869
_h6_1016	22601.27	23368.78	187
_h6_1017	26383.6	25798.78	128570
_h6_1012	13398.93	25298.89	59450
_h6_1019	29815.41	26129.05	189638
_h6_1025	22000.72	18873.19	122
_h6_1024	26134.07	25643.94	128570
_h6_1021	25780.24	22112.4	100564
_h6_1023	21604.38	18597.03	122
_h6_2949	17462.81	16319.97	17609
_h6_1027	26093.49	23045.67	100564
_h6_1032	26138.59	23391.45	100564
_h6_1033	14740.04	25253.05	59450
_h6_1030	29382.68	27234.59	189638
_h6_1031	25392.7	25005.93	128570
_h6_1038	29477.99	26271.85	189638
_h6_1035	28330.18	26424.37	189638
_h6_1043	25346.79	24959.71	128570
_h6_1042	25816.43	21818.74	100564
_h6_1041	21767.88	18919.2	122
_h6_1040	19838.03	21643.98	107869
_h6_1047	26208.45	24232.92	100564
_h6_1046	26023.09	24851.92	100564
_h6_1045	28796.26	26404.35	189638
_h6_1050	35436.81	26700.58	196739
_h6_1049	26505.77	25951.36	128570
_h6_1052	19057.41	21204.84	107869
_h6_1053	25527.79	25139.22	128570
_h6_1058	24673.36	19472.32	122
_h6_1059	26640.26	26042.06	128570
_h6_1054	22700.69	18723.18	122
_h6_1055	25409.74	25023.08	128570
_h6_3167	40557.47	30084.79	276789
_h6_1061	18529.81	24347.11	71609
_h6_1060	27767.9	26319.81	189638
_h6_1063	14810.25	12135.02	282789
_h6_1067	22636.82	18742.16	122
_h6_1066	21999.77	21765.92	187
_h6_1073	23276.87	25225.24	297988
_h6_1070	23081.34	21995.39	187
_h6_1071	26052.87	27113.04	128570
_h6_1069	26186.83	23369.96	100564
_h6_1068	26600.74	25977.8	128570
_h6_1075	23004.54	23457.14	187
_h6_1076	25769.43	25387.37	128570
_h6_1077	26118.73	23124.93	100564
_h6_1074	26760.54	23225.42	100564
_h6_1081	27975.45	26372.82	189638
_h6_1080	19837.63	21640.57	107869
_h6_3075	18200.29	19362.69	259494
_h6_1085	26059.6	22978.25	100564
_h6_1092	21921.49	21986.47	187
_h6_1089	19995.06	23204.53	2873
_h6_3594	42853.4	31640.78	317353
_h6_1094	25799.77	22392.86	100564
_h6_1095	26562.99	25950.57	128570
_h6_1093	22989.83	24862.08	297988
_h6_1098	18002.19	24544.99	71609
_h6_1096	31052.43	25919.96	189638
_h6_1102	14888.63	12255.63	282789
_h6_1100	19654.42	17626.49	17609
_h6_1106	20241.49	23339.12	2873
_h6_1107	26390.2	25398.48	128570
_h6_1104	20329.78	23139.65	2873
_h6_1111	25823.81	22491.37	100564
_h6_1113	28582.34	26433.76	189638
_h6_1112	30271.1	25921.7	189638
_h6_1117	26043.23	22964.56	100564
_h6_1119	23427.37	18675.79	122
_h6_1118	26118.29	23792.65	100564
_h6_1120	13980.53	12682.84	246266
_h6_1121	26841.8	26113.82	128570
_h6_3760	14484.52	13038.97	246266
_h6_1123	26289.01	23245.21	100564
_h6_1124	26362.32	23251.48	100564
_h6_1126	25564.57	16992.05	256438
_h6_1133	28655.62	22710.36	100564
_h6_1132	27832.08	26344.45	189638
_h6_1131	30996.75	25910.0	189638
_h6_1130	21914.29	21996.55	187
_h6_1134	21717.02	18919.13	122
_h6_1139	26102.58	23387.18	100564
_h6_1138	18104.6	24522.65	71609
_h6_1142	32742.07	25232.55	189638
_h6_1140	26657.59	26486.0	128570
_h6_1143	15552.21	24842.03	71609
_h6_1146	26121.6	23792.71	100564
_h6_1148	27026.79	26202.47	128570
_h6_1149	30055.74	26004.31	189638
_h6_1155	26442.93	23246.96	100564
_h6_1156	20667.09	23078.64	2873
_h6_1150	22935.0	21951.47	187
_h6_2997	32432.91	26168.17	189638
_h6_1160	27942.95	26367.15	189638
_h6_1161	26395.0	25750.57	128570
_h6_1162	17341.98	24581.62	71609
_h6_1163	26095.41	23120.51	100564
_h6_1164	25814.68	21907.4	100564
_h6_1166	18269.39	26560.3	243592
_h6_1168	19340.0	21662.21	107869
_h6_1177	17813.13	24576.96	71609
_h6_1174	25309.86	25219.93	128570
_h6_1173	16171.4	14828.15	17609
_h6_1172	19276.43	23333.31	107869
_h6_1171	21916.36	21990.9	187
_h6_1180	32190.54	26513.27	189638
_h6_3545	15151.11	13849.04	246266
_h6_1187	30206.96	25942.13	189638
_h6_1185	27923.58	26360.41	189638
_h6_1182	26769.93	23228.19	100564
_h6_1191	19235.05	21632.22	107869
_h6_1210	23312.41	25200.78	297988
_h6_1205	16193.35	24611.4	71609
_h6_1204	26712.79	26042.86	128570
_h6_1206	16286.46	13012.07	268482
_h6_1201	35561.07	26709.64	196739
_h6_1200	27450.36	23200.81	100564
_h6_1195	26261.49	24419.84	100564
_h6_1203	22755.13	23399.12	187
_h6_1209	21918.43	21985.25	187
_h6_1199	25721.45	25447.09	128570
_h6_1198	15880.25	14630.18	17609
_h6_1212	16151.27	14790.85	17609
_h6_1213	20475.74	19129.3	122
_h6_1211	30966.71	25899.69	189638
_h6_1216	32494.66	25275.12	189638
_h6_2431	21568.69	18953.85	122
_h6_3094	23131.85	16114.55	296452
_h6_1218	19398.29	20074.83	17609
_h6_1219	26818.06	23226.41	100564
_h6_1223	19262.62	21646.74	107869
_h6_1225	22924.14	21948.03	187
_h6_1229	32092.43	26308.67	189638
_h6_1234	26436.5	27270.81	128570
_h6_1231	23335.05	25227.69	297988
_h6_1232	14843.85	13485.66	246266
_h6_1241	22537.04	23343.78	187
_h6_1249	14839.12	13473.23	246266
_h6_1248	29658.78	26605.38	189638
_h6_1245	29228.64	26347.75	189638
_h6_1247	19203.48	21644.95	107869
_h6_1250	32316.19	26326.7	189638
_h6_1254	32122.56	26316.55	189638
_h6_1252	22957.13	20901.93	187
_h6_1256	20007.71	23198.94	2873
_h6_1255	20091.76	23183.3	2873
_h6_1260	19259.93	23460.98	107869
_h6_1269	26099.5	23274.06	100564
_h6_1268	16775.26	24547.51	71609
_h6_1271	21996.32	21747.83	187
_h6_1270	28708.95	26425.62	189638
_h6_1280	21999.36	21745.42	187
_h6_1275	31893.14	26226.07	189638
_h6_1276	13806.22	12141.89	246266
_h6_1277	19256.63	21641.82	107869
_h6_1281	30120.3	25981.22	189638
_h6_1286	26152.06	24107.11	100564
_h6_1283	25818.06	21851.56	100564
_h6_1282	22925.44	20911.15	187
_h6_1290	27031.74	23219.59	100564
_h6_1288	13307.28	11658.11	246266
_h6_1292	15842.72	14603.22	17609
_h6_1293	28495.8	26433.54	189638
_h6_1295	24922.04	19966.07	122
_h6_1300	26826.1	27902.84	128570
_h6_1296	32887.13	26556.56	196739
_h6_1297	26109.29	23382.34	100564
_h6_1298	19342.09	17301.83	17609
_h6_1301	25812.41	21667.43	100564
