id	x	y	group	color	size	metadata
_h5_4410	19228.65	29823.09	303	C19A6B	30	regular
_h5_4867	13294.37	12451.88	-1	000	10	regular
_h5_4821	36390.49	28062.63	-1	000	10	regular
_h5_3922	25144.94	19606.01	138	CC6666	30	regular
_h5_3911	25068.14	19724.01	138	CC6666	30	regular
_h5_3742	25213.61	19539.09	138	CC6666	30	regular
_h5_4844	43928.93	7944.36	-1	000	10	regular
_h6_18	22087.11	27707.43	-1	000	10	regular
_h6_12	9211.64	11703.56	-1	000	10	regular
_h5_4661	41194.69	22928.02	-1	000	10	regular
_h5_4070	26287.29	15098.13	62	EDC9AF	30	regular
_h5_4106	26289.09	15132.6	62	EDC9AF	30	regular
_h5_3968	26265.17	14971.31	62	EDC9AF	30	regular
_h5_4076	26278.81	14934.3	62	EDC9AF	30	regular
_h5_4077	26255.69	14905.12	62	EDC9AF	30	regular
_h5_4075	7473.18	22441.52	-1	000	10	regular
_h5_4078	23627.07	16359.3	-1	000	10	regular
_h5_4079	32396.85	14456.05	-1	000	10	regular
_h5_4496	23265.67	19999.52	360	EA3C53	30	regular
_h5_3998	22603.29	16373.99	43	50C878	30	regular
_h5_4133	22606.6	16374.12	43	50C878	30	regular
_h5_3996	26714.23	12276.92	156	B9F2FF	30	regular
_h5_4458	26635.8	12373.28	156	B9F2FF	30	regular
_h5_3997	25103.22	14311.77	-1	000	10	regular
_h5_3993	5768.13	27212.04	-1	000	10	regular
_h6_4	20945.35	3344.37	-1	000	10	regular
_h5_4859	9967.65	5496.66	-1	000	10	regular
_h5_4003	22775.57	10650.96	-1	000	10	regular
_h5_4002	9271.77	19261.78	-1	000	10	regular
_h5_3599	23431.3	21351.87	83	779ECB	30	regular
_h5_4217	28367.29	17964.84	-1	000	10	regular
_h5_4211	30167.73	14038.68	152	AA381E	30	regular
_h5_4212	7343.92	19175.33	-1	000	10	regular
_h5_3749	18412.2	23077.81	-1	000	10	regular
_h5_3746	34973.83	13284.77	111	696969	30	regular
_h5_4148	34945.63	13287.24	111	696969	30	regular
_h5_3745	35168.82	20233.14	-1	000	10	regular
_h5_4857	22938.33	8438.93	-1	000	10	regular
_h5_3698	22696.92	14461.92	-1	000	10	regular
_h5_4670	40589.36	9536.03	84	014421	30	regular
_h5_4675	22862.95	23328.07	362	9B7653	30	regular
_h5_4663	22865.82	23242.45	362	9B7653	30	regular
_h5_4173	17901.01	14623.87	-1	000	10	regular
_h5_4172	31916.54	13048.48	-1	000	10	regular
_h5_4597	8748.71	26701.39	-1	000	10	regular
_h5_4595	44083.99	14889.65	-1	000	10	regular
_h5_4594	30016.48	8225.83	215	1E90FF	30	regular
_h5_4754	29955.24	8273.5	215	1E90FF	30	regular
_h5_4322	41292.41	15257.91	-1	000	10	regular
_h5_4028	13408.43	18167.03	-1	000	10	regular
_h5_4325	10143.83	29234.71	-1	000	10	regular
_h5_4327	23014.33	7903.46	36	92A1CF	30	regular
_h5_3597	23019.61	7774.15	36	92A1CF	30	regular
_h5_4698	8175.46	28698.98	-1	000	10	regular
_h5_4699	12114.06	29220.29	-1	000	10	regular
_h5_4753	46980.62	27361.04	-1	000	10	regular
_h5_4755	8714.92	29044.12	-1	000	10	regular
_h5_4757	7390.27	12559.75	122	ACE1AF	30	regular
_h5_4696	7358.24	12559.16	122	ACE1AF	30	regular
_h5_4691	5813.51	21961.39	-1	000	10	regular
_h5_4694	22791.47	25664.79	-1	000	10	regular
_h5_3785	12815.18	28525.5	2	FF7F50	30	regular
_h5_4359	17980.12	18724.92	-1	000	10	regular
_h5_4350	25069.5	13469.31	393	007BA7	30	regular
_h5_4494	25036.88	13503.16	393	007BA7	30	regular
_h5_4352	22411.09	20672.71	11	44D7A8	30	regular
_h5_4527	44545.44	25434.01	-1	000	10	regular
_h5_4319	21988.77	18304.0	363	2F847C	30	regular
_h5_4522	29374.66	12740.36	-1	000	10	regular
_h5_4523	15057.58	11434.24	-1	000	10	regular
_h5_4370	21183.92	15672.96	-1	000	10	regular
_h5_4495	19741.52	20169.54	51	CCFF00	30	regular
_h5_4204	19630.97	20268.78	51	CCFF00	30	regular
_h5_4778	33336.82	20778.22	-1	000	10	regular
_h5_3813	21985.8	10380.2	-1	000	10	regular
_h5_3812	15903.2	26504.8	-1	000	10	regular
_h5_3810	21892.61	15398.26	-1	000	10	regular
_h5_3817	23310.22	16121.95	-1	000	10	regular
_h5_3562	32441.44	18109.71	407	B2FFFF	30	regular
_h5_3770	32393.38	18075.3	407	B2FFFF	30	regular
_h5_3969	31655.59	12516.26	-1	000	10	regular
_h5_3966	12569.61	14080.45	-1	000	10	regular
_h5_4140	18752.56	13313.74	-1	000	10	regular
_h5_4142	23452.97	14646.38	-1	000	10	regular
_h5_4144	38555.13	10891.58	118	556B2F	30	regular
_h5_4145	21054.34	27995.85	69	EF3038	30	regular
_h5_3707	22888.49	10229.59	248	4997D0	30	regular
_h5_4791	22931.41	10370.86	248	4997D0	30	regular
_h5_3706	18697.37	12095.43	-1	000	10	regular
_h5_3700	24907.98	17474.53	-1	000	10	regular
_h5_4203	25799.87	18423.89	234	B94E48	30	regular
_h5_4818	13093.67	26792.69	-1	000	10	regular
_h5_4819	30939.98	5576.49	406	DE3163	30	regular
_h5_3632	30771.5	5407.29	406	DE3163	30	regular
_h5_4812	22985.56	8743.92	-1	000	10	regular
_h5_4814	26143.23	24716.11	-1	000	10	regular
_h5_4815	44875.86	9384.54	-1	000	10	regular
_h5_3796	31303.34	6407.25	-1	000	10	regular
_h5_4361	35807.02	16573.96	-1	000	10	regular
_h5_4363	38115.14	8178.65	-1	000	10	regular
_h5_4243	42245.67	15124.29	-1	000	10	regular
_h5_4242	25469.0	19182.24	318	EC3B83	30	regular
_h5_3989	25344.6	19325.0	138	CC6666	30	regular
_h5_4241	38783.97	23866.87	-1	000	10	regular
_h5_4240	15509.37	11671.33	-1	000	10	regular
_h5_4499	19495.5	25446.27	-1	000	10	regular
_h6_8	5456.53	27847.92	-1	000	10	regular
_h5_3634	29342.59	11941.22	-1	000	10	regular
_h5_4399	22987.74	7421.4	-1	000	10	regular
_h5_4197	4684.49	10431.89	-1	000	10	regular
_h6_15	33124.17	14814.22	-1	000	10	regular
_h5_4740	11617.99	23034.31	-1	000	10	regular
_h6_16	26437.14	25477.79	-1	000	10	regular
_h5_4392	15598.79	15939.63	-1	000	10	regular
_h5_4395	22523.76	28854.96	-1	000	10	regular
_h5_4396	21737.92	23011.5	-1	000	10	regular
_h5_4618	9504.29	18408.73	-1	000	10	regular
_h5_4784	25815.56	23490.57	-1	000	10	regular
_h5_4627	25066.41	21916.45	-1	000	10	regular
_h5_4569	24584.21	23721.62	-1	000	10	regular
_h5_4560	23835.31	26004.31	32	007BA7	30	regular
_h5_3773	23975.15	25880.62	32	007BA7	30	regular
_h5_4402	17575.59	23565.26	73	E5CCC9	30	regular
_h5_4662	17492.81	23691.08	73	E5CCC9	30	regular
_h5_4408	36818.55	14048.1	-1	000	10	regular
_h5_4762	20692.86	15874.72	-1	000	10	regular
_h5_4766	6442.97	23313.79	-1	000	10	regular
_h5_4878	48498.22	27306.52	-1	000	10	regular
_h5_4826	40954.5	25934.87	-1	000	10	regular
_h5_4199	6929.4	24743.14	-1	000	10	regular
_h5_3912	12554.27	25765.04	-1	000	10	regular
_h5_4817	10870.02	20207.39	-1	000	10	regular
_h5_4872	44577.64	7538.97	-1	000	10	regular
_h5_4486	35786.99	19578.33	-1	000	10	regular
_h5_4652	20942.69	24983.35	-1	000	10	regular
_h5_4063	22700.8	15393.55	286	3F00FF	30	regular
_h5_4061	28892.07	19232.36	-1	000	10	regular
_h5_4060	33583.53	8149.01	-1	000	10	regular
_h5_4069	18228.33	17366.19	-1	000	10	regular
_h5_3980	36454.85	23207.15	-1	000	10	regular
_h5_3982	10107.75	25849.37	-1	000	10	regular
_h5_3591	24365.98	15319.21	19	E9692C	30	regular
_h5_3596	40904.02	24895.84	-1	000	10	regular
_h5_4843	22038.33	27304.81	28	030507	30	regular
_h5_4549	31159.61	24401.49	-1	000	10	regular
_h5_3856	9302.29	26776.32	229	2A52BE	30	regular
_h5_4442	9200.97	26758.67	229	2A52BE	30	regular
_h5_4612	5623.37	25888.0	-1	000	10	regular
_h5_4616	45480.06	17497.59	-1	000	10	regular
_h5_3677	10966.66	10817.47	-1	000	10	regular
_h5_4193	26026.93	12904.26	-1	000	10	regular
_h5_3678	31122.14	20549.34	-1	000	10	regular
_h5_4297	18535.55	18475.58	108	E5AA70	30	regular
_h5_4291	18546.39	20036.48	-1	000	10	regular
_h5_4665	28872.85	9390.62	-1	000	10	regular
_h5_4664	9740.34	16211.42	-1	000	10	regular
_h5_4849	22060.16	28106.62	-1	000	10	regular
_h5_4103	19886.2	16308.38	-1	000	10	regular
