id	x	y	group	color	size	metadata
_h6_5555	6336.08	28725.66	-1	000	10	regular
_h5_4553	17509.08	23604.09	389804	008000	30	regular
_h6_3063	17343.82	15418.26	294192	560319	30	regular
_h6_2302	37530.62	11863.85	443801	3D0C02	30	regular
_h6_3170	29188.67	13641.16	276789	8B008B	30	regular
_h6_3781	19130.07	17704.09	361920	E03C31	30	regular
_h6_3137	13215.83	28318.87	365706	7CB9E8	30	regular
_h6_5067	39493.6	19285.45	-1	000	10	regular
_h6_2462	22473.13	20967.38	399708	7FFFD4	30	regular
_h6_4459	25420.52	20480.4	399708	7FFFD4	30	regular
_h5_4821	19112.06	18007.06	361920	E03C31	30	regular
_h6_3514	26250.19	14351.68	189638	8F00FF	30	regular
_h6_5511	15016.59	26307.72	389804	008000	30	regular
_h6_4300	24407.41	20864.89	399708	7FFFD4	30	regular
_h6_4933	31668.75	27252.53	-1	000	10	regular
_h6_2917	17682.77	15414.66	294192	560319	30	regular
_h6_12	23582.18	16374.17	17609	4B5320	30	maxLifetime
_h6_2092	28875.6	18942.61	-1	000	10	regular
_h6_4837	32324.74	19852.92	138195	EEDC82	30	regular
_h6_3893	33647.1	13319.35	276789	8B008B	30	regular
_h6_2356	22678.33	28951.02	-1	000	10	regular
_h6_3637	25794.48	17899.35	189638	8F00FF	30	regular
_h5_4077	6021.7	22117.63	-1	000	10	regular
_h6_5345	41712.6	8930.33	443801	3D0C02	30	regular
_h6_4422	28487.16	23588.69	-1	000	10	regular
_h6_4999	40445.03	10024.89	443801	3D0C02	30	regular
_h6_946	24441.99	10699.21	-1	000	10	regular
_h6_5492	7229.31	22676.2	507932	964B00	30	regular
_h6_1101	23620.11	15838.99	17609	4B5320	30	maxLifetime
_h6_2807	29142.33	13634.11	276789	8B008B	30	regular
_h6_4290	19322.61	19817.14	361920	E03C31	30	regular
_h6_4859	20206.84	16828.25	361920	E03C31	30	regular
_h6_5053	10312.86	29226.67	477731	B5A642	30	regular
_h6_4	14391.28	17128.4	-1	000	10	regular
_h5_4859	23095.56	21088.53	399708	7FFFD4	30	regular
_h6_28	15144.3	26135.42	389804	008000	30	regular
_h6_1136	21382.13	17039.86	17609	4B5320	30	maxLifetime
_h6_2797	28187.7	13591.49	189638	8F00FF	30	regular
_h6_4948	17092.72	24161.07	389804	008000	30	regular
_h5_4211	7165.83	11997.54	-1	000	10	regular
_h6_2520	19013.25	18189.11	361920	E03C31	30	regular
_h6_2315	26643.86	13956.16	189638	8F00FF	30	regular
_h5_3746	8288.12	26429.56	-1	000	10	regular
_h5_4148	8652.43	11218.86	-1	000	10	regular
_h6_1178	37472.51	11928.91	443801	3D0C02	30	regular
_h5_4857	39644.14	16090.23	-1	000	10	regular
_h6_3706	19181.55	16384.26	361920	E03C31	30	regular
_h6_5482	30513.22	7616.03	-1	000	10	regular
_h6_3073	23285.92	14819.19	-1	000	10	regular
_h6_3339	18822.23	18328.46	361920	E03C31	30	regular
_h6_4348	25425.18	19238.74	399708	7FFFD4	30	regular
_h6_5027	29151.71	8976.74	-1	000	10	regular
_h6_3685	21952.49	18117.23	17609	4B5320	30	maxLifetime
_h5_4595	25813.26	14561.4	189638	8F00FF	30	regular
_h5_4594	31066.28	27575.42	-1	000	10	regular
_h6_2861	12571.97	17320.89	-1	000	10	regular
_h6_5091	11933.37	7048.04	-1	000	10	regular
_h6_4916	17996.02	23259.73	389804	008000	30	regular
_h6_4809	41529.78	9031.91	443801	3D0C02	30	regular
_h6_4178	36064.98	13185.23	443801	3D0C02	30	regular
_h6_5084	29260.13	8847.04	-1	000	10	regular
_h5_4698	27202.3	11567.9	189638	8F00FF	30	regular
_h6_3204	26157.64	15929.79	189638	8F00FF	30	regular
_h6_5469	27662.7	28791.78	-1	000	10	regular
_h6_3651	35562.01	13290.28	443801	3D0C02	30	regular
_h6_4620	21032.59	3483.85	485148	FF007F	30	regular
_h5_4696	27787.96	22519.5	-1	000	10	regular
_h6_5423	42386.76	8491.66	-1	000	10	regular
_h6_5077	17122.66	24118.93	389804	008000	30	regular
_h6_1244	28709.29	17279.35	-1	000	10	regular
_h6_5616	11089.54	20571.84	-1	000	10	regular
_h6_4441	13268.3	14179.06	-1	000	10	regular
_h5_4494	13336.69	28791.44	-1	000	10	regular
_h6_5520	6879.6	12583.74	-1	000	10	regular
_h5_4527	20988.38	27974.72	-1	000	10	regular
_h6_2744	19207.23	16899.33	361920	E03C31	30	regular
_h6_4619	37556.94	11818.19	443801	3D0C02	30	regular
_h6_3192	28741.85	13859.55	276789	8B008B	30	regular
_h6_5674	14714.03	26726.66	389804	008000	30	regular
_h6_2856	37577.79	10534.75	-1	000	10	regular
_h6_5537	11301.51	20456.36	-1	000	10	regular
_h6_2050	20178.62	20723.89	361920	E03C31	30	regular
_h6_3857	19114.16	18052.09	361920	E03C31	30	regular
_h6_1303	12554.75	29619.63	-1	000	10	regular
_h6_676	26305.67	15394.16	189638	8F00FF	30	regular
_h6_5620	16829.13	17610.82	-1	000	10	regular
_h6_5105	21035.66	26414.22	-1	000	10	regular
_h6_4238	21248.33	21034.05	361920	E03C31	30	regular
_h6_4659	19782.31	21610.23	389804	008000	30	regular
_h6_2135	26361.29	14510.99	189638	8F00FF	30	regular
_h6_4753	22403.12	21520.53	399708	7FFFD4	30	regular
_h6_3919	32428.95	14532.12	276789	8B008B	30	regular
_h6_5498	19897.11	16577.14	361920	E03C31	30	regular
_h6_531	28065.79	14974.21	-1	000	10	regular
_h6_4437	30338.24	7894.13	-1	000	10	regular
_h5_4791	11292.06	27392.44	365706	7CB9E8	30	regular
_h6_5314	21872.99	25548.54	-1	000	10	regular
_h6_1759	25041.28	16943.23	478212	CB4154	30	regular
_h6_1006	25570.01	14816.79	189638	8F00FF	30	regular
_h6_5351	30359.49	7857.4	-1	000	10	regular
_h6_4097	27542.8	17224.2	189638	8F00FF	30	regular
_h6_3318	18785.05	15821.53	361920	E03C31	30	regular
_h5_4812	27788.23	24898.71	-1	000	10	regular
_h5_4814	7008.89	12242.34	-1	000	10	regular
_h5_4815	19133.15	17785.06	361920	E03C31	30	regular
_h6_4138	22990.12	18397.42	268482	B8860B	30	regular
_h6_4485	22450.58	17051.14	17609	4B5320	30	maxLifetime
_h6_2978	26136.07	16415.9	189638	8F00FF	30	regular
_h6_2645	20331.68	18068.44	66505	CB4154	30	regular
_h6_1844	22195.36	17247.25	17609	4B5320	30	maxLifetime
_h5_3989	8419.73	23441.95	-1	000	10	regular
_h5_4241	22825.67	18034.47	268482	B8860B	30	regular
_h6_4646	19653.16	22294.57	389804	008000	30	regular
_h6_4188	24678.15	20519.49	399708	7FFFD4	30	regular
_h6_5113	41894.21	9175.3	443801	3D0C02	30	regular
_h6_1944	19134.75	16532.17	361920	E03C31	30	regular
_h5_4399	30117.44	22563.03	-1	000	10	regular
_h6_116	26525.98	16767.73	189638	8F00FF	30	regular
_h6_15	19145.46	16468.49	361920	E03C31	30	regular
_h6_802	25278.44	15112.01	189638	8F00FF	30	regular
_h6_4030	33402.74	13354.9	276789	8B008B	30	regular
_h6_1065	20421.1	20836.0	361920	E03C31	30	regular
_h6_4925	22609.85	24285.99	-1	000	10	regular
_h6_1501	21143.54	27981.3	-1	000	10	regular
_h6_1938	32012.59	13741.04	276789	8B008B	30	regular
_h6_2393	26135.68	16534.91	189638	8F00FF	30	regular
_h6_3299	11996.49	23982.27	-1	000	10	regular
_h6_2456	19152.37	16461.52	361920	E03C31	30	regular
_h6_4504	15278.28	15028.82	294192	560319	30	regular
_h6_2982	28262.86	13585.45	189638	8F00FF	30	regular
_h6_5386	42533.48	8437.78	-1	000	10	regular
_h6_1087	32514.78	14732.19	276789	8B008B	30	regular
_h5_4408	21722.17	17103.63	17609	4B5320	30	maxLifetime
_h6_3681	30282.15	17183.4	-1	000	10	regular
_h6_5619	44375.53	8829.03	-1	000	10	regular
_h6_2309	16967.54	24337.21	389804	008000	30	regular
_h5_4826	28462.84	13567.34	276789	8B008B	30	regular
_h6_4829	21887.4	5594.0	-1	000	10	regular
_h6_2760	22663.55	15412.6	-1	000	10	regular
_h6_4890	13284.84	20029.35	-1	000	10	regular
_h6_4688	8718.41	26692.56	-1	000	10	regular
_h6_4973	17148.32	24077.12	389804	008000	30	regular
_h6_1238	19126.43	17854.27	361920	E03C31	30	regular
_h6_5348	17036.11	28332.48	-1	000	10	regular
_h6_462	16720.94	24651.77	389804	008000	30	regular
_h6_1272	18708.75	15765.67	361920	E03C31	30	regular
_h6_5438	44940.24	9309.29	527573	CC5500	30	regular
_h6_5651	43209.6	8317.03	-1	000	10	regular
_h6_4850	17051.71	13418.83	-1	000	10	regular
_h6_3966	20790.73	15992.01	-1	000	10	regular
_h6_5437	11648.48	20369.1	-1	000	10	regular
_h6_3626	19785.64	21617.51	389804	008000	30	regular
_h5_4549	9746.27	26789.0	-1	000	10	regular
_h6_1496	24058.43	17629.11	-1	000	10	regular
_h6_1570	24241.17	20995.8	399708	7FFFD4	30	regular
_h6_1391	22514.66	16661.82	17609	4B5320	30	maxLifetime
_h5_4616	23917.73	21187.91	399708	7FFFD4	30	regular
_h6_5379	11723.37	29875.07	-1	000	10	regular
_h6_2739	32825.71	13463.56	276789	8B008B	30	regular
_h6_1389	19728.73	20346.7	361920	E03C31	30	regular
_h6_5646	33124.04	14802.77	-1	000	10	regular
_h6_5622	26466.04	25551.8	-1	000	10	regular
_h6_2556	29069.65	17204.11	-1	000	10	regular
_h6_2030	18796.12	22989.71	389804	008000	30	regular
_h6_5414	18110.33	11519.88	-1	000	10	regular
_h6_87	39184.05	19488.32	-1	000	10	regular
_h6_5122	22582.8	24331.84	-1	000	10	regular
_h6_4055	10791.7	11232.84	-1	000	10	regular
_h6_3933	35686.43	13277.05	443801	3D0C02	30	regular
_h6_5517	11567.36	20764.15	-1	000	10	regular
_h6_5120	10760.12	15064.59	-1	000	10	regular
_h6_31	22014.47	16802.61	17609	4B5320	30	maxLifetime
_h6_36	26271.25	14407.44	189638	8F00FF	30	regular
_h6_3265	20585.85	15908.12	-1	000	10	regular
_h6_3230	23392.37	14717.04	-1	000	10	regular
_h6_39	24175.08	16108.6	189638	8F00FF	30	regular
_h6_38	18234.1	11958.02	-1	000	10	regular
_h6_4206	34913.94	21175.8	-1	000	10	regular
_h6_3992	15538.51	9471.45	-1	000	10	regular
_h6_42	17446.09	17070.75	-1	000	10	regular
_h6_2411	26119.48	16380.31	189638	8F00FF	30	regular
_h6_5249	28634.27	17280.95	-1	000	10	regular
_h6_3894	39564.89	6010.56	-1	000	10	regular
_h6_49	9700.52	16707.34	-1	000	10	regular
_h6_4977	22863.35	23319.35	-1	000	10	regular
_h6_4496	20409.86	28478.25	-1	000	10	regular
_h6_3064	28116.93	13602.46	189638	8F00FF	30	regular
_h6_55	22221.21	16786.1	17609	4B5320	30	maxLifetime
_h6_54	25546.41	14841.39	189638	8F00FF	30	regular
_h6_5372	33394.79	20794.25	138195	EEDC82	30	regular
_h6_3915	20557.06	20889.0	361920	E03C31	30	regular
_h6_4480	27289.75	11425.41	189638	8F00FF	30	regular
_h6_2106	24447.12	28806.8	-1	000	10	regular
_h6_2737	21753.16	18738.52	268482	B8860B	30	regular
_h6_63	26081.51	16925.32	189638	8F00FF	30	regular
_h6_64	25007.34	21774.38	399708	7FFFD4	30	regular
_h6_3615	8213.29	26375.45	-1	000	10	regular
_h6_4628	18245.06	13442.12	-1	000	10	regular
_h6_4194	20625.62	15698.6	-1	000	10	regular
_h6_66	15206.48	26056.64	389804	008000	30	regular
_h6_5002	15514.4	25997.78	389804	008000	30	regular
_h6_69	25514.47	14874.66	189638	8F00FF	30	regular
_h6_5176	25951.61	8920.24	-1	000	10	regular
_h6_2199	19787.63	21708.6	389804	008000	30	regular
_h6_75	28563.82	13566.1	276789	8B008B	30	regular
_h6_73	19681.44	22194.07	389804	008000	30	regular
_h6_72	18267.69	29978.29	-1	000	10	regular
_h6_4965	11935.95	15187.37	-1	000	10	regular
_h6_4707	33562.28	27203.95	-1	000	10	regular
_h6_2816	33686.6	8255.0	-1	000	10	regular
_h6_904	5948.95	27836.76	488287	F4BBFF	30	regular
_h6_4232	12495.72	28594.65	365706	7CB9E8	30	regular
_h6_85	13865.23	14613.04	294192	560319	30	regular
_h6_82	35093.51	20392.18	-1	000	10	regular
_h6_2947	17709.09	16832.06	-1	000	10	regular
_h6_81	22212.55	12333.6	-1	000	10	regular
_h6_5006	13379.99	26902.59	-1	000	10	regular
_h6_3796	21591.81	28266.82	-1	000	10	regular
_h6_89	22338.56	16706.75	17609	4B5320	30	maxLifetime
_h6_3272	21999.58	18252.58	17609	4B5320	30	maxLifetime
_h6_3646	10623.05	26870.75	-1	000	10	regular
_h6_94	13493.27	28149.68	365706	7CB9E8	30	regular
_h6_4638	14361.41	19708.76	-1	000	10	regular
_h6_4343	24688.56	11278.8	-1	000	10	regular
_h6_3587	21625.68	20788.45	-1	000	10	regular
_h6_2896	31895.13	17403.73	138195	EEDC82	30	regular
_h6_93	42907.99	8368.73	-1	000	10	regular
_h6_99	24333.97	16006.57	189638	8F00FF	30	regular
_h6_98	21040.09	4587.06	-1	000	10	regular
_h6_100	40796.79	24550.73	-1	000	10	regular
_h6_3923	21515.08	18697.98	268482	B8860B	30	regular
_h6_2292	26363.01	11838.39	-1	000	10	regular
_h6_103	22133.42	20001.92	-1	000	10	regular
_h6_3889	35074.56	17386.63	-1	000	10	regular
_h6_105	22059.24	16515.56	17609	4B5320	30	maxLifetime
_h6_106	7841.15	12395.33	-1	000	10	regular
_h6_108	19245.72	16439.78	361920	E03C31	30	regular
_h6_1974	26174.63	14365.23	189638	8F00FF	30	regular
_h6_107	23308.3	16455.09	17609	4B5320	30	maxLifetime
_h6_4531	26099.11	16867.28	189638	8F00FF	30	regular
_h6_4819	23004.34	18823.07	268482	B8860B	30	regular
_h6_4722	30602.33	27469.62	-1	000	10	regular
_h6_3245	25685.48	18766.16	189638	8F00FF	30	regular
_h6_115	22996.05	8757.45	-1	000	10	regular
_h6_4511	21376.02	5440.32	-1	000	10	regular
_h6_4709	23271.06	11913.18	-1	000	10	regular
_h6_2648	9998.78	15780.99	-1	000	10	regular
_h6_5456	21788.31	26330.99	-1	000	10	regular
_h6_122	18013.59	23233.45	389804	008000	30	regular
_h6_5547	7331.25	15096.35	-1	000	10	regular
_h6_5231	29765.14	8421.41	-1	000	10	regular
_h6_4962	18565.23	23055.84	389804	008000	30	regular
_h6_4903	22848.1	22906.89	-1	000	10	regular
_h6_4634	28829.85	24023.96	-1	000	10	regular
_h6_4032	19192.91	29827.32	-1	000	10	regular
_h6_5164	41558.9	9056.79	443801	3D0C02	30	regular
_h6_4139	18253.52	15528.85	361920	E03C31	30	regular
_h6_3309	29795.97	13857.98	276789	8B008B	30	regular
_h6_134	21953.72	29126.84	-1	000	10	regular
_h6_3449	18832.14	18323.64	361920	E03C31	30	regular
_h6_3408	26147.08	15980.98	189638	8F00FF	30	regular
_h6_3902	11427.96	27649.81	365706	7CB9E8	30	regular
_h6_139	16700.49	24685.63	389804	008000	30	regular
_h6_137	16478.46	24941.99	389804	008000	30	regular
_h6_142	23024.51	7911.18	312880	EF3038	30	regular
_h6_4486	25268.81	20774.08	399708	7FFFD4	30	regular
_h6_5266	15973.54	25324.14	389804	008000	30	regular
_h6_3759	23234.84	17944.21	268482	B8860B	30	regular
_h6_151	16642.29	16409.46	-1	000	10	regular
_h6_150	30549.19	14155.87	276789	8B008B	30	regular
_h6_3077	21412.1	18676.87	268482	B8860B	30	regular
_h6_4054	11298.45	15108.89	-1	000	10	regular
_h6_149	13827.57	14579.15	294192	560319	30	regular
_h6_2373	28666.22	27473.56	-1	000	10	regular
_h6_3032	13103.17	28535.36	365706	7CB9E8	30	regular
_h6_4641	10402.71	25511.29	-1	000	10	regular
_h6_4479	38190.71	11203.15	443801	3D0C02	30	regular
_h6_3918	21224.61	18646.51	268482	B8860B	30	regular
_h6_155	21999.77	18234.08	17609	4B5320	30	maxLifetime
_h6_154	25356.58	14825.72	189638	8F00FF	30	regular
_h6_158	24018.9	28970.05	-1	000	10	regular
_h6_159	15922.61	25340.22	389804	008000	30	regular
_h6_160	26319.37	15266.54	189638	8F00FF	30	regular
_h6_4683	9154.89	13572.7	-1	000	10	regular
_h6_4184	16900.58	19161.99	361920	E03C31	30	regular
_h6_4035	20918.64	18624.94	268482	B8860B	30	regular
_h6_4536	26784.78	12157.11	189638	8F00FF	30	regular
_h6_2598	26483.79	14122.91	189638	8F00FF	30	regular
_h6_4201	9968.09	15562.11	-1	000	10	regular
_h6_168	25794.18	14580.71	189638	8F00FF	30	regular
_h6_3532	14107.2	22823.24	-1	000	10	regular
_h6_4687	20516.82	27653.44	-1	000	10	regular
_h6_172	23552.98	16383.08	17609	4B5320	30	maxLifetime
_h6_2926	21970.53	18612.75	268482	B8860B	30	regular
_h6_3830	36589.31	12882.37	443801	3D0C02	30	regular
_h6_3867	35260.51	16402.63	-1	000	10	regular
_h6_3247	16829.5	15449.15	294192	560319	30	regular
_h6_5582	36504.66	28424.44	-1	000	10	regular
_h6_177	19576.57	16712.23	361920	E03C31	30	regular
_h6_2542	32448.7	13858.18	276789	8B008B	30	regular
_h6_3356	39842.7	17572.84	-1	000	10	regular
_h6_173	6111.54	22511.21	-1	000	10	regular
_h6_4113	11663.48	29868.13	-1	000	10	regular
_h6_178	21761.59	19508.53	-1	000	10	regular
_h6_186	22041.2	26390.92	-1	000	10	regular
_h6_184	40728.37	6715.4	-1	000	10	regular
_h6_5350	16502.52	21602.27	-1	000	10	regular
_h6_3603	34238.69	13274.95	443801	3D0C02	30	regular
_h6_2265	22922.92	21318.03	399708	7FFFD4	30	regular
_h6_4031	19283.28	19698.49	361920	E03C31	30	regular
_h6_194	16968.5	13516.7	-1	000	10	regular
_h6_191	21038.96	27991.84	-1	000	10	regular
_h6_5047	22675.08	24141.89	-1	000	10	regular
_h6_2628	13322.72	28307.35	365706	7CB9E8	30	regular
_h6_4988	40929.57	14783.88	312704	DA3287	30	regular
_h6_3194	20475.51	21679.51	-1	000	10	regular
_h6_2555	26471.08	14083.63	189638	8F00FF	30	regular
_h6_2551	19597.42	22378.1	389804	008000	30	regular
_h6_4249	17848.24	15088.39	-1	000	10	regular
_h6_4045	23101.12	21089.4	399708	7FFFD4	30	regular
_h6_2700	27222.32	13773.01	189638	8F00FF	30	regular
_h6_3754	19126.45	17734.67	361920	E03C31	30	regular
_h6_204	31985.99	12488.24	-1	000	10	regular
_h6_2184	32306.72	13236.06	276789	8B008B	30	regular
_h6_4461	19703.16	20713.69	361920	E03C31	30	regular
_h6_211	22434.36	16683.59	17609	4B5320	30	maxLifetime
_h6_4577	34775.28	19711.2	-1	000	10	regular
_h6_4765	22855.52	23010.38	-1	000	10	regular
_h6_4444	33855.64	14432.99	-1	000	10	regular
_h6_217	21745.89	24833.37	-1	000	10	regular
_h6_215	21996.48	18234.35	17609	4B5320	30	maxLifetime
_h6_216	26135.03	14356.27	189638	8F00FF	30	regular
_h6_5193	10018.24	29259.05	477731	B5A642	30	regular
_h6_222	26114.18	16394.04	189638	8F00FF	30	regular
_h6_221	22348.61	17457.59	17609	4B5320	30	maxLifetime
_h6_1727	22871.24	21303.1	399708	7FFFD4	30	regular
_h6_3895	22318.79	8373.39	-1	000	10	regular
_h6_223	22619.9	16633.88	17609	4B5320	30	maxLifetime
_h6_230	34754.41	13296.5	443801	3D0C02	30	regular
_h6_1571	7794.06	27620.3	-1	000	10	regular
_h6_3208	19398.51	16685.95	361920	E03C31	30	regular
_h6_227	12023.35	28692.9	365706	7CB9E8	30	regular
_h6_4953	22907.07	17905.45	268482	B8860B	30	regular
_h6_1475	27234.41	17072.61	189638	8F00FF	30	regular
_h6_233	29298.76	16583.85	-1	000	10	regular
_h6_240	14202.52	19724.94	-1	000	10	regular
_h6_5557	22066.2	28062.45	-1	000	10	regular
_h6_4128	38088.27	11288.59	443801	3D0C02	30	regular
_h6_244	18503.48	23056.49	389804	008000	30	regular
_h6_4477	14040.89	27447.87	389804	008000	30	regular
_h6_238	17206.76	15413.08	294192	560319	30	regular
_h6_3578	22142.99	25003.2	-1	000	10	regular
_h6_4816	19340.07	22719.99	389804	008000	30	regular
_h6_2885	26084.02	16642.72	189638	8F00FF	30	regular
_h6_5625	42939.03	8346.4	-1	000	10	regular
_h6_235	26211.92	16695.38	189638	8F00FF	30	regular
_h6_249	13842.6	14617.78	294192	560319	30	regular
_h6_2986	23576.43	16375.92	17609	4B5320	30	maxLifetime
_h6_2702	30852.96	27748.48	-1	000	10	regular
_h6_5017	11534.19	15150.23	-1	000	10	regular
_h6_3909	33484.08	13336.69	276789	8B008B	30	regular
_h6_252	23006.48	7554.56	312880	EF3038	30	regular
_h6_253	22198.29	17320.51	17609	4B5320	30	maxLifetime
_h6_250	28866.4	6975.4	-1	000	10	regular
_h6_2636	11477.96	15123.51	-1	000	10	regular
_h6_3061	19184.36	18264.1	361920	E03C31	30	regular
_h6_3776	21828.73	18704.92	268482	B8860B	30	regular
_h6_3890	17964.41	18729.38	361920	E03C31	30	regular
_h6_259	24322.34	15348.43	189638	8F00FF	30	regular
_h6_5100	12567.1	20355.26	-1	000	10	regular
_h6_2594	22197.95	17312.54	17609	4B5320	30	maxLifetime
_h6_260	22205.92	17656.34	17609	4B5320	30	maxLifetime
_h6_4686	13431.77	28233.34	365706	7CB9E8	30	regular
_h6_3952	19132.83	19257.86	361920	E03C31	30	regular
_h6_5439	21991.16	27137.28	-1	000	10	regular
_h6_5303	17779.41	11387.42	-1	000	10	regular
_h6_4109	42299.82	14397.86	-1	000	10	regular
_h6_4918	18182.54	23168.68	389804	008000	30	regular
_h6_268	14107.63	7671.32	-1	000	10	regular
_h6_269	19218.36	22730.69	389804	008000	30	regular
_h6_5464	43457.16	8251.56	-1	000	10	regular
_h6_272	6448.94	26117.09	-1	000	10	regular
_h6_5650	22026.66	28299.29	-1	000	10	regular
_h6_5111	23478.01	9107.6	-1	000	10	regular
_h6_276	24917.25	19226.8	-1	000	10	regular
_h6_4421	19774.55	21361.61	361920	E03C31	30	regular
_h6_4041	11420.64	22740.35	-1	000	10	regular
_h6_5320	15491.97	25722.59	389804	008000	30	regular
_h6_279	24057.72	15538.93	189638	8F00FF	30	regular
_h6_5568	35068.92	20454.86	-1	000	10	regular
_h6_3298	24826.75	20228.08	399708	7FFFD4	30	regular
_h6_4738	22477.58	21768.42	-1	000	10	regular
_h6_3350	19255.51	18333.76	361920	E03C31	30	regular
_h6_287	25786.86	17766.24	189638	8F00FF	30	regular
_h6_289	20723.32	15917.15	-1	000	10	regular
_h6_5004	17345.42	23928.17	389804	008000	30	regular
_h6_5440	25964.44	23862.03	-1	000	10	regular
_h6_294	29703.32	13834.48	276789	8B008B	30	regular
_h6_3755	26133.76	16073.91	189638	8F00FF	30	regular
_h6_4589	23133.3	18274.94	268482	B8860B	30	regular
_h6_296	36814.59	16894.34	-1	000	10	regular
_h6_297	25195.5	15185.16	189638	8F00FF	30	regular
_h6_2765	27984.3	15051.62	-1	000	10	regular
_h6_1547	24022.43	21132.63	399708	7FFFD4	30	regular
_h6_3650	37339.81	14393.44	-1	000	10	regular
_h6_5643	6760.91	12673.74	-1	000	10	regular
_h6_4893	19085.53	13171.3	-1	000	10	regular
_h6_4456	19767.29	21277.49	361920	E03C31	30	regular
_h6_313	28769.18	17273.37	-1	000	10	regular
_h6_312	22125.31	16848.64	17609	4B5320	30	maxLifetime
_h6_311	25849.72	16791.48	189638	8F00FF	30	regular
_h6_310	16163.16	25177.41	389804	008000	30	regular
_h6_317	21633.53	28404.98	-1	000	10	regular
_h6_316	21194.39	28010.59	-1	000	10	regular
_h6_4983	39631.43	10536.98	443801	3D0C02	30	regular
_h6_314	26131.52	16523.09	189638	8F00FF	30	regular
_h6_319	35579.61	27291.45	-1	000	10	regular
_h6_3174	26391.41	14627.52	189638	8F00FF	30	regular
_h6_4702	31959.57	19462.38	138195	EEDC82	30	regular
_h6_2250	27375.87	16797.77	189638	8F00FF	30	regular
_h6_4219	39067.48	12078.18	-1	000	10	regular
_h6_324	25886.13	14463.19	189638	8F00FF	30	regular
_h6_3179	19180.16	16447.2	361920	E03C31	30	regular
_h6_328	22270.27	17604.14	17609	4B5320	30	maxLifetime
_h6_329	17362.02	15399.94	294192	560319	30	regular
_h6_327	21482.3	26243.21	-1	000	10	regular
_h6_331	30872.79	14140.29	276789	8B008B	30	regular
_h6_334	9880.37	30157.87	-1	000	10	regular
_h6_5523	43705.53	8129.69	-1	000	10	regular
_h6_338	24013.66	14161.7	-1	000	10	regular
_h6_337	21599.14	28250.84	-1	000	10	regular
_h6_3261	28733.63	13576.09	276789	8B008B	30	regular
_h6_341	20469.04	16885.65	361920	E03C31	30	regular
_h6_4256	35858.2	13250.61	443801	3D0C02	30	regular
_h6_343	24109.99	17574.73	-1	000	10	regular
_h6_4720	14144.02	19744.62	-1	000	10	regular
_h6_4324	23130.42	18268.44	268482	B8860B	30	regular
_h6_4051	20948.61	18623.73	268482	B8860B	30	regular
_h6_344	15346.51	15050.99	294192	560319	30	regular
_h6_3540	32084.65	13694.26	276789	8B008B	30	regular
_h6_346	22798.89	18872.02	268482	B8860B	30	regular
_h6_5138	21805.73	25861.58	-1	000	10	regular
_h6_3638	23773.15	21266.51	399708	7FFFD4	30	regular
_h6_351	41563.53	9071.99	443801	3D0C02	30	regular
_h6_360	21491.14	17700.62	17609	4B5320	30	maxLifetime
_h6_359	25635.08	14749.02	189638	8F00FF	30	regular
_h6_3629	19673.62	20477.72	361920	E03C31	30	regular
_h6_357	29001.2	17214.39	-1	000	10	regular
_h6_4468	21118.1	5115.03	-1	000	10	regular
_h6_3435	28530.63	13569.19	276789	8B008B	30	regular
_h6_2329	26428.46	14139.07	189638	8F00FF	30	regular
_h6_3455	23016.69	7969.61	312880	EF3038	30	regular
_h6_3402	19072.8	18982.38	361920	E03C31	30	regular
_h6_2661	15136.44	13096.93	-1	000	10	regular
_h6_3859	36912.74	23115.2	-1	000	10	regular
_h6_362	24000.17	29603.28	-1	000	10	regular
_h6_4289	39495.75	10580.4	443801	3D0C02	30	regular
_h6_4796	13550.52	19910.29	-1	000	10	regular
_h6_3424	18798.31	18333.21	361920	E03C31	30	regular
_h6_370	26172.98	15860.86	189638	8F00FF	30	regular
_h6_373	12433.3	21990.34	-1	000	10	regular
_h6_4053	41301.25	9248.3	443801	3D0C02	30	regular
_h6_3887	25526.89	19097.0	399708	7FFFD4	30	regular
_h6_4431	29916.24	10472.29	-1	000	10	regular
_h6_369	28683.63	13588.18	276789	8B008B	30	regular
_h6_3877	40378.12	24178.08	-1	000	10	regular
_h6_3322	22000.37	18245.59	17609	4B5320	30	maxLifetime
_h6_3110	25860.77	17384.08	189638	8F00FF	30	regular
_h6_5655	44399.78	8815.8	-1	000	10	regular
_h6_374	17931.37	23278.6	389804	008000	30	regular
_h6_377	18764.67	15788.69	361920	E03C31	30	regular
_h6_376	26627.6	14008.18	189638	8F00FF	30	regular
_h6_381	34802.98	13297.87	443801	3D0C02	30	regular
_h6_5212	23328.6	17364.38	-1	000	10	regular
_h6_5462	15231.26	26062.64	389804	008000	30	regular
_h6_5451	15598.44	25790.35	389804	008000	30	regular
_h6_382	18677.59	17972.34	361920	E03C31	30	regular
_h6_3960	9262.41	19532.66	-1	000	10	regular
_h6_388	20824.56	27334.89	-1	000	10	regular
_h6_3936	17553.31	18851.09	361920	E03C31	30	regular
_h6_392	19414.58	16692.29	361920	E03C31	30	regular
_h6_391	13899.65	27700.49	389804	008000	30	regular
_h6_4042	20739.98	15576.27	-1	000	10	regular
_h6_2843	19072.92	18520.23	361920	E03C31	30	regular
_h6_5648	14587.6	26867.5	389804	008000	30	regular
